split_seed,query_id,query_type,query,method,selected_method,top_memory_id,top_memory_type,top_score,mrr,recall@1,recall@3,recall@5,first_rank,first_relevant_memory_id
23,q01421,1,Did Jolene teach herself how to play the console?,candidate_reranker,candidate_reranker,llm_01889,work,0.5750175057394302,0.16666666666666666,0.0,0.0,0.0,6,llm_01953
23,q01425,1,Where did Jolene and her partner find a cool diving spot?,candidate_reranker,candidate_reranker,llm_01999,plan,0.8926029036962526,1.0,1.0,1.0,1.0,1,llm_01999
23,q01427,1,Has Deborah tried surfing?,candidate_reranker,candidate_reranker,llm_02010,hobby,0.8894436988030556,1.0,1.0,1.0,1.0,1,llm_02010
23,q01431,1,What kind of professional activities does Jolene participate in to gain more experience in her field?,candidate_reranker,candidate_reranker,llm_01923,goal,0.7418834723671132,1.0,1.0,1.0,1.0,1,llm_01923
23,q01433,1,Which community activities have Deborah and Anna participated in?,candidate_reranker,candidate_reranker,llm_01860,event,0.8148768868787624,1.0,1.0,1.0,1.0,1,llm_01860
23,q01440,4,What games does Jolene recommend for Deborah?,candidate_reranker,candidate_reranker,llm_01926,relationship,0.48935555400708086,0.0,0.0,0.0,0.0,0,
23,q01442,4,Where did Deborah get her cats?,candidate_reranker,candidate_reranker,llm_01984,event,0.47103073096504516,0.3333333333333333,0.0,1.0,1.0,3,llm_01938
23,q01449,4,When did Jolene buy her pet snake?,candidate_reranker,candidate_reranker,llm_01868,family,0.9380752003666296,0.2,0.0,0.0,1.0,5,llm_01749
23,q01451,4,Where did Deborah meet her new neighbor Anna?,candidate_reranker,candidate_reranker,llm_01755,event,0.989004014240622,1.0,1.0,1.0,1.0,1,llm_01755
23,q01452,4,What activity did Jolene and her partner plan to do together instead of resuming yoga?,candidate_reranker,candidate_reranker,llm_01973,plan,0.840191364052138,0.07692307692307693,0.0,0.0,0.0,13,llm_01757
23,q01459,4,How does Jolene plan to involve local engineers in her idea of teaching STEM to underprivileged kids?,candidate_reranker,candidate_reranker,llm_01774,plan,0.9590253987133077,1.0,1.0,1.0,1.0,1,llm_01774
23,q01463,4,What activity does Deborah incorporate into her daily routine after going for a morning jog in the park?,candidate_reranker,candidate_reranker,llm_01793,plan,0.9893460055666446,1.0,1.0,1.0,1.0,1,llm_01793
23,q01466,4,What is one of Jolene's favorite dishes?,candidate_reranker,candidate_reranker,llm_01802,preference,0.9884897129443447,1.0,1.0,1.0,1.0,1,llm_01802
23,q01470,4,What method does Deb suggest Jolene to try for organizing tasks based on importance and urgency?,candidate_reranker,candidate_reranker,llm_01819,event,0.9556703077566098,1.0,1.0,1.0,1.0,1,llm_01819
23,q01471,4,What did Jolene and Anna discuss while watching the sunset by the sea?,candidate_reranker,candidate_reranker,llm_01821,event,0.8298887772761264,1.0,1.0,1.0,1.0,1,llm_01821
23,q01472,4,How does Jolene plan to pursue her dream of learning to surf?,candidate_reranker,candidate_reranker,llm_01822,goal,0.5248922630173849,1.0,1.0,1.0,1.0,1,llm_01822
23,q01477,4,"Which show did Deborah go to with a friend on 9 April, 2023?",candidate_reranker,candidate_reranker,llm_01835,event,0.5480370071151354,1.0,1.0,1.0,1.0,1,llm_01835
23,q01484,4,Which new yoga pose did Deborah share a photo of?,candidate_reranker,candidate_reranker,llm_01858,hobby,0.990217823031609,1.0,1.0,1.0,1.0,1,llm_01858
23,q01487,4,Why did Jolene decide to get a snake as a pet?,candidate_reranker,candidate_reranker,llm_01868,family,0.9404614039461016,1.0,1.0,1.0,1.0,1,llm_01868
23,q01488,4,What is the favorite game Jolene plays with her partner?,candidate_reranker,candidate_reranker,llm_01950,relationship,0.4085669196631932,0.16666666666666666,0.0,0.0,0.0,6,llm_01867
23,q01489,4,What activity does Deborah do with her cats?,candidate_reranker,candidate_reranker,llm_01863,preference,0.9856310744164495,0.5,0.0,1.0,1.0,2,llm_01864
23,q01493,4,What activities have been helping Jolene stay distracted during tough times?,candidate_reranker,candidate_reranker,llm_01875,hobby,0.9974047373858249,1.0,1.0,1.0,1.0,1,llm_01875
23,q01495,4,What did Jolene design inspired by their love for space and engines?,candidate_reranker,candidate_reranker,llm_01882,hobby,0.9121907593427386,1.0,1.0,1.0,1.0,1,llm_01882
23,q01499,4,What did Deborah and her husband use to play to bond and make memories?,candidate_reranker,candidate_reranker,llm_01905,relationship,0.8462680268320303,1.0,1.0,1.0,1.0,1,llm_01905
23,q01504,4,Which yoga pose is Jolene a fan of for rest and calmness?,candidate_reranker,candidate_reranker,llm_01918,preference,0.7827302179991308,1.0,1.0,1.0,1.0,1,llm_01918
23,q01510,4,What type of projects is Jolene interested in getting involved in the future?,candidate_reranker,candidate_reranker,llm_02000,goal,0.34312047356216296,0.5,0.0,1.0,1.0,2,llm_01934
23,q01512,4,How old is Max?,candidate_reranker,candidate_reranker,llm_01938,family,0.34736770218970053,1.0,1.0,1.0,1.0,1,llm_01938
23,q01515,4,"What was the new plant Jolene got used as a reminder for on 30 August, 2023?",candidate_reranker,candidate_reranker,llm_01949,event,0.9224385124128366,1.0,1.0,1.0,1.0,1,llm_01949
23,q01516,4,"Why did Jolene get the new plant on 30 August, 2023?",candidate_reranker,candidate_reranker,llm_01949,event,0.7348717757860623,1.0,1.0,1.0,1.0,1,llm_01949
23,q01519,4,What was the video game console that Jolene's parents got her at age 10?,candidate_reranker,candidate_reranker,llm_01952,hobby,0.9788018458901518,1.0,1.0,1.0,1.0,1,llm_01952
23,q01531,4,How does Jolene describe their home room?,candidate_reranker,candidate_reranker,llm_01994,preference,0.7179230262907255,1.0,1.0,1.0,1.0,1,llm_01994
23,q01532,4,"What new activity did Deborah and her neighbor organize for the community on 16 September, 2023?",candidate_reranker,candidate_reranker,llm_01996,event,0.8717365899572678,1.0,1.0,1.0,1.0,1,llm_01996
23,q01534,4,What food did Deborah's mom make for her on birthdays?,candidate_reranker,candidate_reranker,llm_02004,family,0.9456025665296127,1.0,1.0,1.0,1.0,1,llm_02004
23,q01535,4,What kind of cookies did Jolene used to bake with someone close to her?,candidate_reranker,candidate_reranker,llm_02005,relationship,0.961951064446857,1.0,1.0,1.0,1.0,1,llm_02005
23,q01536,4,What outdoor activity did Jolene suggest doing together with Deborah?,candidate_reranker,candidate_reranker,llm_02012,plan,0.4591425674339995,1.0,1.0,1.0,1.0,1,llm_02012
23,q01537,4,"What activity did Deborah enjoy at the music festival with their pals on September 20, 2023?",candidate_reranker,candidate_reranker,llm_02014,event,0.8840787349994066,1.0,1.0,1.0,1.0,1,llm_02014
23,q01538,4,What did Deborah find freeing at the music festival?,candidate_reranker,candidate_reranker,llm_02014,event,0.8593078713141205,1.0,1.0,1.0,1.0,1,llm_02014
23,q01539,5,What are the names of Deborah's snakes?,candidate_reranker,candidate_reranker,llm_01745,event,0.3152524745619469,0.0,0.0,0.0,0.0,0,
23,q01543,5,When did Deborah's parents give her first console?,candidate_reranker,candidate_reranker,llm_01952,hobby,0.5727329912937394,1.0,1.0,1.0,1.0,1,llm_01952
23,q01544,5,When did Jolene release her pet snake?,candidate_reranker,candidate_reranker,llm_01868,family,0.9268813118618091,0.2,0.0,0.0,1.0,5,llm_01749
23,q01546,5,"What is Deborah's favorite book which she mentioned on 4 February, 2023?",candidate_reranker,candidate_reranker,llm_00061,preference,0.5837395243355505,0.0,0.0,0.0,0.0,0,
23,q01550,5,Why did Jolene spend time in the garden?,candidate_reranker,candidate_reranker,llm_02244,plan,0.4069924569336361,0.3333333333333333,0.0,1.0,1.0,3,llm_01779
23,q01556,5,"Which show did Jolene go to with a friend on 9 April, 2023?",candidate_reranker,candidate_reranker,llm_01939,event,0.3160514741508308,0.16666666666666666,0.0,0.0,0.0,6,llm_01835
23,q01571,5,What kind of event did Deborah present at recently?,candidate_reranker,candidate_reranker,llm_01900,work,0.24413719447387774,0.0,0.0,0.0,0.0,0,
23,q01574,5,"How did Jolene get Luna, one of her cats?",candidate_reranker,candidate_reranker,llm_01938,family,0.6941626441202761,1.0,1.0,1.0,1.0,1,llm_01938
23,q01575,5,"What type of classes did Deborah and her partner check out during their trip to Rio de Janeiro on 30 August, 2023?",candidate_reranker,candidate_reranker,llm_01939,event,0.7209527205907927,1.0,1.0,1.0,1.0,1,llm_01939
23,q01578,5,What was the video game console that Deborah's parents got her at age 10?,candidate_reranker,candidate_reranker,llm_01952,hobby,0.9630294075283227,1.0,1.0,1.0,1.0,1,llm_01952
23,q01580,5,Where did Deborah and her partner travel for a few weeks in September 2023?,candidate_reranker,candidate_reranker,llm_01958,event,0.22478231442607938,0.5,0.0,1.0,1.0,2,llm_01978
23,q01582,5,Where did Jolene get married?,candidate_reranker,candidate_reranker,llm_01126,relationship,0.17780454910397864,0.3333333333333333,0.0,1.0,1.0,3,llm_01990
23,q01586,5,"What activity did Jolene enjoy at the music festival with their pals on September 20, 2023?",candidate_reranker,candidate_reranker,llm_02016,event,0.6916792987510821,0.5,0.0,1.0,1.0,2,llm_02014
23,q01588,1,What kinds of things did Evan have broken?,candidate_reranker,candidate_reranker,llm_02172,event,0.5233621539394837,1.0,1.0,1.0,1.0,1,llm_02172
23,q01592,3,Which country was Evan visiting in May 2023?,candidate_reranker,candidate_reranker,llm_02088,event,0.5348682326444596,0.0,0.0,0.0,0.0,0,
23,q01597,3,"Which type of vacation would Evan prefer with his family, walking tours in metropolitan cities or camping trip in the outdoors?",candidate_reranker,candidate_reranker,llm_02242,event,0.18960030714406959,0.2,0.0,0.0,1.0,5,llm_02029
23,q01598,1,What health issue did Sam face that motivated him to change his lifestyle?,candidate_reranker,candidate_reranker,llm_02078,emotion,0.7746954648233125,1.0,1.0,1.0,1.0,1,llm_02078
23,q01602,1,What kind of unhealthy snacks does Sam enjoy eating?,candidate_reranker,candidate_reranker,llm_02128,emotion,0.840806234218381,0.5,0.0,1.0,1.0,2,llm_02040
23,q01603,1,What recurring issue frustrates Sam at the grocery store?,candidate_reranker,candidate_reranker,llm_02209,event,0.9307035238026338,1.0,1.0,1.0,1.0,1,llm_02209
23,q01613,1,What motivates Evan to take care of his health?,candidate_reranker,candidate_reranker,llm_02173,preference,0.48833837418758136,0.5,0.0,1.0,1.0,2,llm_02056
23,q01617,2,When Evan get back from a vacation with his SO?,candidate_reranker,candidate_reranker,llm_02061,event,0.9867811271983986,1.0,1.0,1.0,1.0,1,llm_02061
23,q01620,1,What is the recurring dream that Sam keeps having?,candidate_reranker,candidate_reranker,llm_02229,other,0.9117473246728275,1.0,1.0,1.0,1.0,1,llm_02229
23,q01627,2,When did Evan start taking painting classes?,candidate_reranker,candidate_reranker,llm_02082,hobby,0.9988387487740801,1.0,1.0,1.0,1.0,1,llm_02082
23,q01628,2,Which classes did Evan join in mid-August 2023?,candidate_reranker,candidate_reranker,llm_02082,hobby,0.9457348417906085,1.0,1.0,1.0,1.0,1,llm_02082
23,q01629,1,How did Evan get into painting?,candidate_reranker,candidate_reranker,llm_02083,hobby,0.5115148935451943,1.0,1.0,1.0,1.0,1,llm_02083
23,q01632,2,Which places in Canada was Evan visiting in July 2023?,candidate_reranker,candidate_reranker,llm_02088,event,0.6296425825030717,0.3333333333333333,0.0,1.0,1.0,3,llm_02096
23,q01635,1,What new diet and lifestyle change did Sam adopt over time?,candidate_reranker,candidate_reranker,llm_02080,health,0.5052950281103431,0.3333333333333333,0.0,1.0,1.0,3,llm_02091
23,q01641,1,What personal health incidents does Evan face in 2023?,candidate_reranker,candidate_reranker,llm_02054,health,0.6549599270850742,0.25,0.0,0.0,1.0,4,llm_02037
23,q01642,1,What recurring adventure does Evan have with strangers?,candidate_reranker,candidate_reranker,llm_02058,hobby,0.7646914879385219,0.5,0.0,1.0,1.0,2,llm_02139
23,q01646,2,When did Sam and his friend decide to try kayaking?,candidate_reranker,candidate_reranker,llm_02134,plan,0.6828622425239513,0.3333333333333333,0.0,1.0,1.0,3,llm_02131
23,q01652,3,Does Evan live close to a beach or mountains?,candidate_reranker,candidate_reranker,llm_02159,preference,0.656172348820662,1.0,1.0,1.0,1.0,1,llm_02159
23,q01656,1,Which two significant life events occur in Evan's life in December 2023 with his partner?,candidate_reranker,candidate_reranker,llm_02216,plan,0.45917684222980376,0.3333333333333333,0.0,1.0,1.0,3,llm_02177
23,q01657,2,How long did Evan and his partner date before getting married?,candidate_reranker,candidate_reranker,llm_02211,identity,0.9679702522221202,0.09090909090909091,0.0,0.0,0.0,11,llm_02053
23,q01661,2,When did Evan's son fall off his bike?,candidate_reranker,candidate_reranker,llm_02184,event,0.99247776453415,1.0,1.0,1.0,1.0,1,llm_02184
23,q01663,2,When did Evan finish the painting that's hanging in the exhibit?,candidate_reranker,candidate_reranker,llm_02191,emotion,0.5425566207399254,1.0,1.0,1.0,1.0,1,llm_02191
23,q01664,1,How does Evan spend his time with his bride after the wedding?,candidate_reranker,candidate_reranker,llm_02192,event,0.4815636021288585,0.125,0.0,0.0,0.0,8,llm_02225
23,q01665,1,Who did Evan tell about his marriage?,candidate_reranker,candidate_reranker,llm_02210,event,0.8539113560902284,1.0,1.0,1.0,1.0,1,llm_02210
23,q01671,4,How did Evan get into watercolor painting?,candidate_reranker,candidate_reranker,llm_02114,hobby,0.9962833931974715,0.5,0.0,1.0,1.0,2,llm_02027
23,q01677,4,What new suggestion did Evan give to Sam regarding his soda and candy consumption?,candidate_reranker,candidate_reranker,llm_02049,goal,0.6572815442438394,0.16666666666666666,0.0,0.0,0.0,6,llm_02041
23,q01679,4,What frustrating issue did Sam face at the supermarket?,candidate_reranker,candidate_reranker,llm_02044,event,0.9837182032954991,1.0,1.0,1.0,1.0,1,llm_02044
23,q01682,4,What does the smartwatch help Evan with?,candidate_reranker,candidate_reranker,llm_02138,health,0.3240675988704077,0.3333333333333333,0.0,1.0,1.0,3,llm_02056
23,q01688,4,What class is Sam taking to learn how to make healthier meals?,candidate_reranker,candidate_reranker,llm_02072,goal,0.946468807947594,1.0,1.0,1.0,1.0,1,llm_02072
23,q01692,4,What type of painting classes did Evan start taking in 2023?,candidate_reranker,candidate_reranker,llm_02082,hobby,0.9844620885173435,1.0,1.0,1.0,1.0,1,llm_02082
23,q01701,4,What did Evan recommend Sam acquire to get started with painting?,candidate_reranker,candidate_reranker,llm_02108,plan,0.9870495148831975,0.0,0.0,0.0,0.0,0,
23,q01703,4,What painting did Evan share with Sam in October?,candidate_reranker,candidate_reranker,llm_02108,plan,0.28727331298163666,0.1111111111111111,0.0,0.0,0.0,9,llm_02114
23,q01711,4,What does Evan mention about his progress at the gym to Sam?,candidate_reranker,candidate_reranker,llm_02143,event,0.8311660427919684,1.0,1.0,1.0,1.0,1,llm_02143
23,q01713,4,What gift did Evan receive from a close friend?,candidate_reranker,candidate_reranker,llm_02158,hobby,0.9132437442964072,1.0,1.0,1.0,1.0,1,llm_02158
23,q01716,4,What was the main reason for Evan's frustration with his new Prius breaking down?,candidate_reranker,candidate_reranker,llm_02172,event,0.974246462473103,1.0,1.0,1.0,1.0,1,llm_02172
23,q01730,4,What did Evan want to share with his work friends?,candidate_reranker,candidate_reranker,llm_02204,event,0.9212980097666356,1.0,1.0,1.0,1.0,1,llm_02204
23,q01734,4,What was Evan limiting himself to on his new diet?,candidate_reranker,candidate_reranker,llm_02215,health,0.9478115597698727,1.0,1.0,1.0,1.0,1,llm_02215
23,q01742,4,How does Evan describe being out on the water while kayaking and watching the sunset?,candidate_reranker,candidate_reranker,llm_02243,hobby,0.9769955060210901,1.0,1.0,1.0,1.0,1,llm_02243
23,q01743,5,What type of car did Sam get after his old Prius broke down?,candidate_reranker,candidate_reranker,llm_02023,event,0.8956367653134554,1.0,1.0,1.0,1.0,1,llm_02023
23,q01744,5,How did Sam get into watercolor painting?,candidate_reranker,candidate_reranker,llm_02027,hobby,0.5635169253263107,1.0,1.0,1.0,1.0,1,llm_02027
23,q01746,5,"Where did Sam take his family for a road trip on 24 May, 2023?",candidate_reranker,candidate_reranker,llm_02087,event,0.6160069371552302,0.16666666666666666,0.0,0.0,0.0,6,llm_02029
23,q01747,5,What did Sam find relaxing about his road trip to Jasper?,candidate_reranker,candidate_reranker,llm_02030,event,0.7807710524256689,1.0,1.0,1.0,1.0,1,llm_02030
23,q01749,5,What frustrating issue did Evan face at the supermarket?,candidate_reranker,candidate_reranker,llm_02044,event,0.9587524226880135,1.0,1.0,1.0,1.0,1,llm_02044
23,q01753,5,What did Sam mention he had been searching for fruitlessly for half an hour?,candidate_reranker,candidate_reranker,llm_02067,other,0.8678484217969629,1.0,1.0,1.0,1.0,1,llm_02067
23,q01754,5,What class is Evan taking to learn how to make healthier meals?,candidate_reranker,candidate_reranker,llm_02072,goal,0.9503909448480167,1.0,1.0,1.0,1.0,1,llm_02072
23,q01756,5,"What food did Evan share a photo of on 19 August, 2023?",candidate_reranker,candidate_reranker,llm_02082,hobby,0.8210787703572178,0.3333333333333333,0.0,1.0,1.0,3,llm_02079
23,q01757,5,What did Evan start sculpting years ago due to being inspired by a friend's gift?,candidate_reranker,candidate_reranker,llm_02083,hobby,0.9567213790481611,1.0,1.0,1.0,1.0,1,llm_02083
23,q01759,5,What type of landscapes does Sam love painting the most?,candidate_reranker,candidate_reranker,llm_00136,preference,0.880540968628391,0.3333333333333333,0.0,1.0,1.0,3,llm_02086
23,q01760,5,What sports activity has Sam been doing to stay active while dealing with the knee injury?,candidate_reranker,candidate_reranker,llm_02095,health,0.5866542270227032,1.0,1.0,1.0,1.0,1,llm_02095
23,q01761,5,What activity does Sam do to keep himself busy while healing his knee?,candidate_reranker,candidate_reranker,llm_01020,goal,0.4153213443821912,0.0,0.0,0.0,0.0,0,
23,q01763,5,What electronics issue has been frustrating Evan lately?,candidate_reranker,candidate_reranker,llm_02499,preference,0.7003631708378363,0.0,0.0,0.0,0.0,0,
23,q01766,5,What digestive issue did Evan experience lately?,candidate_reranker,candidate_reranker,llm_02499,preference,0.3253223033684448,0.0,0.0,0.0,0.0,0,
23,q01767,5,How did Sam start his transformation journey two years ago?,candidate_reranker,candidate_reranker,llm_02149,health,0.7291888177724449,1.0,1.0,1.0,1.0,1,llm_02149
23,q01768,5,What gift did Sam receive from a close friend?,candidate_reranker,candidate_reranker,llm_02158,hobby,0.934944235770649,1.0,1.0,1.0,1.0,1,llm_02158
23,q01770,5,What was the main reason for Evan's frustration with his new Prius getting stolen?,candidate_reranker,candidate_reranker,llm_02172,event,0.9741605758232119,1.0,1.0,1.0,1.0,1,llm_02172
23,q01774,5,How did Sam feel when he painted the piece with the bird flying over it?,candidate_reranker,candidate_reranker,llm_02229,other,0.7745734556237772,0.0,0.0,0.0,0.0,0,
23,q01775,5,How did Sam describe the process of creating the painting with the bird flying over it?,candidate_reranker,candidate_reranker,llm_02229,other,0.6171938040312813,0.0,0.0,0.0,0.0,0,
23,q01778,5,What dance activity did Evan and his partner try in a recent weekend?,candidate_reranker,candidate_reranker,llm_02224,event,0.916140861721079,1.0,1.0,1.0,1.0,1,llm_02224
23,q01779,5,What suggestions did Evan give for high-impact exercises?,candidate_reranker,candidate_reranker,llm_02230,preference,0.8859211350094592,1.0,1.0,1.0,1.0,1,llm_02230
23,q01788,1,What are Dave's dreams?,candidate_reranker,candidate_reranker,llm_02455,goal,0.8416255915222802,0.3333333333333333,0.0,1.0,1.0,3,llm_02273
23,q01792,2,When did a mishap occur with Calvin's musical gear and favorite mic?,candidate_reranker,candidate_reranker,llm_02291,event,0.9897280696462301,1.0,1.0,1.0,1.0,1,llm_02291
23,q01795,2,When was Calvin's concert in Tokyo?,candidate_reranker,candidate_reranker,llm_02450,event,0.6509529801660617,0.3333333333333333,0.0,1.0,1.0,3,llm_02296
23,q01797,2,When did Calvin meet with the creative team for his new album?,candidate_reranker,candidate_reranker,llm_02309,goal,0.9513842644201277,1.0,1.0,1.0,1.0,1,llm_02309
23,q01799,2,When did Dave take a trip to mountainous regions?,candidate_reranker,candidate_reranker,llm_02316,plan,0.991374427694942,1.0,1.0,1.0,1.0,1,llm_02316
23,q01803,1,Who inspired Dave's passion for car engineering?,candidate_reranker,candidate_reranker,llm_02358,goal,0.5272693064136578,0.2,0.0,0.0,1.0,5,llm_02473
23,q01804,3,Does Calvin wish to become more popular?,candidate_reranker,candidate_reranker,llm_02353,goal,0.636755618627544,1.0,1.0,1.0,1.0,1,llm_02353
23,q01807,1,Can Dave work with engines?,candidate_reranker,candidate_reranker,llm_02434,family,0.4714223232459744,1.0,1.0,1.0,1.0,1,llm_02434
23,q01810,2,Which city was Calvin visiting in August 2023?,candidate_reranker,candidate_reranker,llm_02457,event,0.5072788777097591,0.0,0.0,0.0,0.0,0,
23,q01811,1,What does Calvin do to relax?,candidate_reranker,candidate_reranker,llm_02363,work,0.6152655156487905,0.5,0.0,1.0,1.0,2,llm_02286
23,q01814,2,Where was Dave in the last two weeks of August 2023?,candidate_reranker,candidate_reranker,llm_01958,event,0.40275564631394495,0.041666666666666664,0.0,0.0,0.0,24,llm_02365
23,q01815,1,Where did Dave return from with new knowledge of different techniques of car restoration?,candidate_reranker,candidate_reranker,llm_02391,event,0.5767765235328128,1.0,1.0,1.0,1.0,1,llm_02391
23,q01816,1,What was Dave doing in San Francisco?,candidate_reranker,candidate_reranker,llm_02391,event,0.9142481329214011,1.0,1.0,1.0,1.0,1,llm_02391
23,q01819,2,When was Calvin's album released?,candidate_reranker,candidate_reranker,llm_02489,event,0.9961345750138638,0.5,0.0,1.0,1.0,2,llm_02397
23,q01820,3,Does Calvin love music tours?,candidate_reranker,candidate_reranker,llm_02475,work,0.4054686462679502,0.3333333333333333,0.0,1.0,1.0,3,llm_02402
23,q01831,2,What was Dave doing in the first weekend of October 2023?,candidate_reranker,candidate_reranker,llm_02457,event,0.4328736865495665,0.14285714285714285,0.0,0.0,0.0,7,llm_02430
23,q01834,2,When did Calvin and Frank Ocean start collaborating?,candidate_reranker,candidate_reranker,llm_02448,event,0.9061771052902831,0.5,0.0,1.0,1.0,2,llm_02449
23,q01836,1,Who supports Calvin in tough times?,candidate_reranker,candidate_reranker,llm_02438,relationship,0.4301561918177491,0.25,0.0,0.0,1.0,4,llm_02503
23,q01838,2,When did Calvin visit some of the sights in Boston with a former high school friend?,candidate_reranker,candidate_reranker,llm_02469,event,0.9964467738712646,1.0,1.0,1.0,1.0,1,llm_02469
23,q01839,1,Which cities did Dave travel to in 2023?,candidate_reranker,candidate_reranker,llm_02298,plan,0.36256166885973645,0.25,0.0,0.0,1.0,4,llm_02471
23,q01841,1,Which events in Dave's life inspired him to take up auto engineering?,candidate_reranker,candidate_reranker,llm_02358,goal,0.5411936579872533,0.3333333333333333,0.0,1.0,1.0,3,llm_02472
23,q01847,1,What activities has Dave participated in with his friends?,candidate_reranker,candidate_reranker,llm_02326,plan,0.9009965415565999,1.0,1.0,1.0,1.0,1,llm_02326
23,q01848,2,When did Dave take a photo of a Boston clock tower?,candidate_reranker,candidate_reranker,llm_02482,event,0.9970647210828706,0.5,0.0,1.0,1.0,2,llm_02481
23,q01850,2,Where was Calvin located in the last week of October 2023?,candidate_reranker,candidate_reranker,llm_02457,event,0.6406308496429277,0.2,0.0,0.0,1.0,5,llm_02488
23,q01851,2,When did Dave find the car he repaired and started sharing in his blog?,candidate_reranker,candidate_reranker,llm_02493,plan,0.9825340953973066,0.5,0.0,1.0,1.0,2,llm_02495
23,q01863,4,How does Calvin plan to jumpstart his inspiration?,candidate_reranker,candidate_reranker,llm_02352,goal,0.663959323894274,0.0,0.0,0.0,0.0,0,
23,q01864,4,What did Calvin manage to save during the flood incident?,candidate_reranker,candidate_reranker,llm_02291,event,0.2749755260837162,1.0,1.0,1.0,1.0,1,llm_02291
23,q01871,4,What did Calvin and his friends arrange for in the park?,candidate_reranker,candidate_reranker,llm_02326,plan,0.8073825486357042,1.0,1.0,1.0,1.0,1,llm_02326
23,q01872,4,What kind of music has Calvin been creating lately?,candidate_reranker,candidate_reranker,llm_02341,preference,0.6215702194676894,1.0,1.0,1.0,1.0,1,llm_02341
23,q01883,4,Where did Calvin and Frank Ocean record a song together?,candidate_reranker,candidate_reranker,llm_02376,event,0.99055805707212,1.0,1.0,1.0,1.0,1,llm_02376
23,q01900,4,What does Dave find satisfying about restoring old cars?,candidate_reranker,candidate_reranker,llm_02426,preference,0.9702770659137997,0.5,0.0,1.0,1.0,2,llm_02428
23,q01901,4,What do Calvin and Dave use to reach their goals?,candidate_reranker,candidate_reranker,llm_02429,relationship,0.9816316684637733,1.0,1.0,1.0,1.0,1,llm_02429
23,q01908,4,Where did Calvin and Dave meet Frank Ocean to start collaborating?,candidate_reranker,candidate_reranker,llm_02449,event,0.796260990500682,1.0,1.0,1.0,1.0,1,llm_02449
23,q01910,4,What specific location in Tokyo does Calvin mention being excited to explore?,candidate_reranker,candidate_reranker,llm_02452,plan,0.8632423637786795,1.0,1.0,1.0,1.0,1,llm_02452
23,q01912,4,What does Calvin find energizing during the tour?,candidate_reranker,candidate_reranker,llm_02383,event,0.5178796235158838,0.2,0.0,0.0,1.0,5,llm_02457
23,q01914,4,What inspired Calvin's recent music?,candidate_reranker,candidate_reranker,llm_02462,emotion,0.9588664500518738,1.0,1.0,1.0,1.0,1,llm_02462
23,q01917,4,What is the toughest part of car restoration according to Dave?,candidate_reranker,candidate_reranker,llm_02466,preference,0.9626736273494672,1.0,1.0,1.0,1.0,1,llm_02466
23,q01921,4,How did Calvin feel about performing with someone he admires?,candidate_reranker,candidate_reranker,llm_02476,event,0.9830716739892417,1.0,1.0,1.0,1.0,1,llm_02476
23,q01923,4,What do Dave and Calvin agree on regarding their pursuits?,candidate_reranker,candidate_reranker,llm_02280,relationship,0.43275064247329925,0.25,0.0,0.0,1.0,4,llm_02478
23,q01927,4,What is Dave's way to share his passion with others?,candidate_reranker,candidate_reranker,llm_02436,goal,0.20408560764787786,0.0,0.0,0.0,0.0,0,
23,q01931,4,What type of content does Dave post on his blog that inspired others to start their own DIY projects?,candidate_reranker,candidate_reranker,llm_02494,event,0.872160903595662,1.0,1.0,1.0,1.0,1,llm_02494
23,q01933,4,"Who did Calvin invite to see him perform in Boston on 13 November, 2023?",candidate_reranker,candidate_reranker,llm_02500,event,0.8752943153184586,1.0,1.0,1.0,1.0,1,llm_02500
23,q01935,4,What new item did Dave buy recently?,candidate_reranker,candidate_reranker,llm_02480,hobby,0.351387847569045,0.5,0.0,1.0,1.0,2,llm_02511
23,q01937,4,What event did Calvin attend in Boston?,candidate_reranker,candidate_reranker,llm_02516,goal,0.35862037519503276,0.09090909090909091,0.0,0.0,0.0,11,llm_02509
23,q01943,5,"What is Calvin's new business venture as of 1 May, 2023?",candidate_reranker,candidate_reranker,llm_02457,event,0.9002931255655582,0.0,0.0,0.0,0.0,0,
23,q01944,5,What type of cars does Calvin work on at his shop?,candidate_reranker,candidate_reranker,llm_02273,goal,0.567449948100738,0.5,0.0,1.0,1.0,2,llm_02276
23,q01947,5,What did Calvin open in May 2023?,candidate_reranker,candidate_reranker,llm_02397,event,0.9194789224502284,0.0,0.0,0.0,0.0,0,
23,q01948,5,What gives Calvin a sense of achievement and purpose?,candidate_reranker,candidate_reranker,llm_02304,hobby,0.9806507846811433,1.0,1.0,1.0,1.0,1,llm_02304
23,q01949,5,What sports activity is Dave planning to try after the tour with Frank Ocean?,candidate_reranker,candidate_reranker,llm_02448,event,0.6025732902535927,0.25,0.0,0.0,1.0,4,llm_02322
23,q01950,5,How does Calvin describe his process of adding acoustic elements to his songs?,candidate_reranker,candidate_reranker,llm_02341,preference,0.6230287541515126,1.0,1.0,1.0,1.0,1,llm_02341
23,q01958,5,Why did Dave get his guitar customized with a shiny finish?,candidate_reranker,candidate_reranker,llm_02388,preference,0.9552076593913544,1.0,1.0,1.0,1.0,1,llm_02388
23,q01960,5,Where did Calvin come back from with insights on car modification on 1st September 2023?,candidate_reranker,candidate_reranker,llm_02391,event,0.9536632597250695,1.0,1.0,1.0,1.0,1,llm_02391
