query_id,original_query_id,split_id,split_seed,query_type,method,mrr,recall@1,recall@3,recall@5,first_rank
record_06:q01037,q01037,record_06,record_06,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01038,q01038,record_06,record_06,2,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01038,q01038,record_06,record_06,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01039,q01039,record_06,record_06,1,type_aware,0.041666666666666664,0.0,0.0,0.0,24
record_06:q01039,q01039,record_06,record_06,1,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_06:q01040,q01040,record_06,record_06,1,type_aware,0.013333333333333334,0.0,0.0,0.0,75
record_06:q01040,q01040,record_06,record_06,1,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_06:q01041,q01041,record_06,record_06,1,type_aware,0.03333333333333333,0.0,0.0,0.0,30
record_06:q01041,q01041,record_06,record_06,1,candidate_reranker_loco,0.08333333333333333,0.0,0.0,0.0,12
record_06:q01042,q01042,record_06,record_06,1,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01042,q01042,record_06,record_06,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01043,q01043,record_06,record_06,3,type_aware,0.2,0.0,0.0,1.0,5
record_06:q01043,q01043,record_06,record_06,3,candidate_reranker_loco,0.125,0.0,0.0,0.0,8
record_06:q01044,q01044,record_06,record_06,3,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01044,q01044,record_06,record_06,3,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_06:q01045,q01045,record_06,record_06,2,type_aware,0.04,0.0,0.0,0.0,25
record_06:q01045,q01045,record_06,record_06,2,candidate_reranker_loco,0.125,0.0,0.0,0.0,8
record_06:q01046,q01046,record_06,record_06,2,type_aware,0.045454545454545456,0.0,0.0,0.0,22
record_06:q01046,q01046,record_06,record_06,2,candidate_reranker_loco,0.1,0.0,0.0,0.0,10
record_06:q01047,q01047,record_06,record_06,2,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_06:q01047,q01047,record_06,record_06,2,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_06:q01049,q01049,record_06,record_06,1,type_aware,0.2,0.0,0.0,1.0,5
record_06:q01049,q01049,record_06,record_06,1,candidate_reranker_loco,0.1,0.0,0.0,0.0,10
record_06:q01050,q01050,record_06,record_06,1,type_aware,0.25,0.0,0.0,1.0,4
record_06:q01050,q01050,record_06,record_06,1,candidate_reranker_loco,0.08333333333333333,0.0,0.0,0.0,12
record_06:q01051,q01051,record_06,record_06,1,type_aware,0.125,0.0,0.0,0.0,8
record_06:q01051,q01051,record_06,record_06,1,candidate_reranker_loco,0.14285714285714285,0.0,0.0,0.0,7
record_06:q01052,q01052,record_06,record_06,3,type_aware,0.018518518518518517,0.0,0.0,0.0,54
record_06:q01052,q01052,record_06,record_06,3,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_06:q01053,q01053,record_06,record_06,3,type_aware,0.5,0.0,1.0,1.0,2
record_06:q01053,q01053,record_06,record_06,3,candidate_reranker_loco,0.06666666666666667,0.0,0.0,0.0,15
record_06:q01054,q01054,record_06,record_06,1,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01054,q01054,record_06,record_06,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01055,q01055,record_06,record_06,2,type_aware,0.02564102564102564,0.0,0.0,0.0,39
record_06:q01055,q01055,record_06,record_06,2,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_06:q01056,q01056,record_06,record_06,1,type_aware,0.043478260869565216,0.0,0.0,0.0,23
record_06:q01056,q01056,record_06,record_06,1,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_06:q01057,q01057,record_06,record_06,2,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01057,q01057,record_06,record_06,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01058,q01058,record_06,record_06,2,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01058,q01058,record_06,record_06,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01059,q01059,record_06,record_06,2,type_aware,0.16666666666666666,0.0,0.0,0.0,6
record_06:q01059,q01059,record_06,record_06,2,candidate_reranker_loco,0.14285714285714285,0.0,0.0,0.0,7
record_06:q01060,q01060,record_06,record_06,1,type_aware,0.04,0.0,0.0,0.0,25
record_06:q01060,q01060,record_06,record_06,1,candidate_reranker_loco,0.07142857142857142,0.0,0.0,0.0,14
record_06:q01061,q01061,record_06,record_06,4,type_aware,0.5,0.0,1.0,1.0,2
record_06:q01061,q01061,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01062,q01062,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01062,q01062,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01063,q01063,record_06,record_06,4,type_aware,0.5,0.0,1.0,1.0,2
record_06:q01063,q01063,record_06,record_06,4,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_06:q01064,q01064,record_06,record_06,4,type_aware,0.2,0.0,0.0,1.0,5
record_06:q01064,q01064,record_06,record_06,4,candidate_reranker_loco,0.16666666666666666,0.0,0.0,0.0,6
record_06:q01065,q01065,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01065,q01065,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01066,q01066,record_06,record_06,4,type_aware,0.25,0.0,0.0,1.0,4
record_06:q01066,q01066,record_06,record_06,4,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_06:q01067,q01067,record_06,record_06,4,type_aware,0.25,0.0,0.0,1.0,4
record_06:q01067,q01067,record_06,record_06,4,candidate_reranker_loco,0.25,0.0,0.0,1.0,4
record_06:q01068,q01068,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01068,q01068,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01069,q01069,record_06,record_06,4,type_aware,0.5,0.0,1.0,1.0,2
record_06:q01069,q01069,record_06,record_06,4,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_06:q01070,q01070,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01070,q01070,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01071,q01071,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01071,q01071,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01072,q01072,record_06,record_06,4,type_aware,0.25,0.0,0.0,1.0,4
record_06:q01072,q01072,record_06,record_06,4,candidate_reranker_loco,0.09090909090909091,0.0,0.0,0.0,11
record_06:q01073,q01073,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01073,q01073,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01074,q01074,record_06,record_06,4,type_aware,0.5,0.0,1.0,1.0,2
record_06:q01074,q01074,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01075,q01075,record_06,record_06,4,type_aware,0.5,0.0,1.0,1.0,2
record_06:q01075,q01075,record_06,record_06,4,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_06:q01076,q01076,record_06,record_06,4,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_06:q01076,q01076,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01077,q01077,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01077,q01077,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01078,q01078,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01078,q01078,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01079,q01079,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01079,q01079,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01080,q01080,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01080,q01080,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01081,q01081,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01081,q01081,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01082,q01082,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01082,q01082,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01083,q01083,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01083,q01083,record_06,record_06,4,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_06:q01084,q01084,record_06,record_06,4,type_aware,0.2,0.0,0.0,1.0,5
record_06:q01084,q01084,record_06,record_06,4,candidate_reranker_loco,0.1111111111111111,0.0,0.0,0.0,9
record_06:q01085,q01085,record_06,record_06,4,type_aware,0.25,0.0,0.0,1.0,4
record_06:q01085,q01085,record_06,record_06,4,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_06:q01086,q01086,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01086,q01086,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01087,q01087,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01087,q01087,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01089,q01089,record_06,record_06,4,type_aware,0.019230769230769232,0.0,0.0,0.0,52
record_06:q01089,q01089,record_06,record_06,4,candidate_reranker_loco,0.06666666666666667,0.0,0.0,0.0,15
record_06:q01090,q01090,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01090,q01090,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01091,q01091,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01091,q01091,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01093,q01093,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01093,q01093,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01094,q01094,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01094,q01094,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01095,q01095,record_06,record_06,4,type_aware,0.125,0.0,0.0,0.0,8
record_06:q01095,q01095,record_06,record_06,4,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_06:q01099,q01099,record_06,record_06,4,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_06:q01099,q01099,record_06,record_06,4,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_06:q01100,q01100,record_06,record_06,4,type_aware,0.05263157894736842,0.0,0.0,0.0,19
record_06:q01100,q01100,record_06,record_06,4,candidate_reranker_loco,0.16666666666666666,0.0,0.0,0.0,6
record_06:q01101,q01101,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01101,q01101,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01102,q01102,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01102,q01102,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01103,q01103,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01103,q01103,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01104,q01104,record_06,record_06,4,type_aware,0.5,0.0,1.0,1.0,2
record_06:q01104,q01104,record_06,record_06,4,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_06:q01105,q01105,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01105,q01105,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01106,q01106,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01106,q01106,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01107,q01107,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01107,q01107,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01108,q01108,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01108,q01108,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01110,q01110,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01110,q01110,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01111,q01111,record_06,record_06,4,type_aware,0.5,0.0,1.0,1.0,2
record_06:q01111,q01111,record_06,record_06,4,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_06:q01112,q01112,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01112,q01112,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01113,q01113,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01113,q01113,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01114,q01114,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01114,q01114,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01115,q01115,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01115,q01115,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01116,q01116,record_06,record_06,4,type_aware,0.5,0.0,1.0,1.0,2
record_06:q01116,q01116,record_06,record_06,4,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_06:q01117,q01117,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01117,q01117,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01118,q01118,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01118,q01118,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01119,q01119,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01119,q01119,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01120,q01120,record_06,record_06,4,type_aware,0.03225806451612903,0.0,0.0,0.0,31
record_06:q01120,q01120,record_06,record_06,4,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_06:q01121,q01121,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01121,q01121,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01122,q01122,record_06,record_06,4,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01122,q01122,record_06,record_06,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01123,q01123,record_06,record_06,5,type_aware,0.01020408163265306,0.0,0.0,0.0,98
record_06:q01123,q01123,record_06,record_06,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_06:q01124,q01124,record_06,record_06,5,type_aware,0.016129032258064516,0.0,0.0,0.0,62
record_06:q01124,q01124,record_06,record_06,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_06:q01125,q01125,record_06,record_06,5,type_aware,0.018867924528301886,0.0,0.0,0.0,53
record_06:q01125,q01125,record_06,record_06,5,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_06:q01126,q01126,record_06,record_06,5,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01126,q01126,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01127,q01127,record_06,record_06,5,type_aware,0.1111111111111111,0.0,0.0,0.0,9
record_06:q01127,q01127,record_06,record_06,5,candidate_reranker_loco,0.25,0.0,0.0,1.0,4
record_06:q01128,q01128,record_06,record_06,5,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01128,q01128,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01129,q01129,record_06,record_06,5,type_aware,0.09090909090909091,0.0,0.0,0.0,11
record_06:q01129,q01129,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01130,q01130,record_06,record_06,5,type_aware,0.07692307692307693,0.0,0.0,0.0,13
record_06:q01130,q01130,record_06,record_06,5,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_06:q01131,q01131,record_06,record_06,5,type_aware,0.2,0.0,0.0,1.0,5
record_06:q01131,q01131,record_06,record_06,5,candidate_reranker_loco,0.25,0.0,0.0,1.0,4
record_06:q01132,q01132,record_06,record_06,5,type_aware,0.5,0.0,1.0,1.0,2
record_06:q01132,q01132,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01133,q01133,record_06,record_06,5,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01133,q01133,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01134,q01134,record_06,record_06,5,type_aware,0.027777777777777776,0.0,0.0,0.0,36
record_06:q01134,q01134,record_06,record_06,5,candidate_reranker_loco,0.16666666666666666,0.0,0.0,0.0,6
record_06:q01135,q01135,record_06,record_06,5,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01135,q01135,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01136,q01136,record_06,record_06,5,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_06:q01136,q01136,record_06,record_06,5,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_06:q01137,q01137,record_06,record_06,5,type_aware,0.034482758620689655,0.0,0.0,0.0,29
record_06:q01137,q01137,record_06,record_06,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_06:q01138,q01138,record_06,record_06,5,type_aware,0.006802721088435374,0.0,0.0,0.0,147
record_06:q01138,q01138,record_06,record_06,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_06:q01139,q01139,record_06,record_06,5,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01139,q01139,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01140,q01140,record_06,record_06,5,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01140,q01140,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01142,q01142,record_06,record_06,5,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01142,q01142,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01143,q01143,record_06,record_06,5,type_aware,0.125,0.0,0.0,0.0,8
record_06:q01143,q01143,record_06,record_06,5,candidate_reranker_loco,0.25,0.0,0.0,1.0,4
record_06:q01144,q01144,record_06,record_06,5,type_aware,0.125,0.0,0.0,0.0,8
record_06:q01144,q01144,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01146,q01146,record_06,record_06,5,type_aware,0.007692307692307693,0.0,0.0,0.0,130
record_06:q01146,q01146,record_06,record_06,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_06:q01147,q01147,record_06,record_06,5,type_aware,0.5,0.0,1.0,1.0,2
record_06:q01147,q01147,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01148,q01148,record_06,record_06,5,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01148,q01148,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01149,q01149,record_06,record_06,5,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01149,q01149,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01150,q01150,record_06,record_06,5,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01150,q01150,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01151,q01151,record_06,record_06,5,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01151,q01151,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01152,q01152,record_06,record_06,5,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01152,q01152,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01154,q01154,record_06,record_06,5,type_aware,0.25,0.0,0.0,1.0,4
record_06:q01154,q01154,record_06,record_06,5,candidate_reranker_loco,0.08333333333333333,0.0,0.0,0.0,12
record_06:q01155,q01155,record_06,record_06,5,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01155,q01155,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01156,q01156,record_06,record_06,5,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01156,q01156,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_06:q01157,q01157,record_06,record_06,5,type_aware,1.0,1.0,1.0,1.0,1
record_06:q01157,q01157,record_06,record_06,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_07:q01158,q01158,record_07,record_07,3,type_aware,0.004,0.0,0.0,0.0,250
record_07:q01158,q01158,record_07,record_07,3,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_07:q01159,q01159,record_07,record_07,2,type_aware,0.01694915254237288,0.0,0.0,0.0,59
record_07:q01159,q01159,record_07,record_07,2,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_07:q01160,q01160,record_07,record_07,1,type_aware,1.0,1.0,1.0,1.0,1
record_07:q01160,q01160,record_07,record_07,1,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_07:q01161,q01161,record_07,record_07,1,type_aware,0.043478260869565216,0.0,0.0,0.0,23
record_07:q01161,q01161,record_07,record_07,1,candidate_reranker_loco,0.07142857142857142,0.0,0.0,0.0,14
record_07:q01162,q01162,record_07,record_07,2,type_aware,0.5,0.0,1.0,1.0,2
record_07:q01162,q01162,record_07,record_07,2,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_07:q01163,q01163,record_07,record_07,1,type_aware,0.25,0.0,0.0,1.0,4
record_07:q01163,q01163,record_07,record_07,1,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_07:q01164,q01164,record_07,record_07,3,type_aware,0.1,0.0,0.0,0.0,10
record_07:q01164,q01164,record_07,record_07,3,candidate_reranker_loco,0.25,0.0,0.0,1.0,4
record_07:q01165,q01165,record_07,record_07,3,type_aware,1.0,1.0,1.0,1.0,1
record_07:q01165,q01165,record_07,record_07,3,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_07:q01166,q01166,record_07,record_07,1,type_aware,0.1111111111111111,0.0,0.0,0.0,9
record_07:q01166,q01166,record_07,record_07,1,candidate_reranker_loco,0.125,0.0,0.0,0.0,8
record_07:q01167,q01167,record_07,record_07,1,type_aware,0.5,0.0,1.0,1.0,2
record_07:q01167,q01167,record_07,record_07,1,candidate_reranker_loco,0.1111111111111111,0.0,0.0,0.0,9
record_07:q01168,q01168,record_07,record_07,2,type_aware,1.0,1.0,1.0,1.0,1
record_07:q01168,q01168,record_07,record_07,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_07:q01169,q01169,record_07,record_07,2,type_aware,0.002652519893899204,0.0,0.0,0.0,377
record_07:q01169,q01169,record_07,record_07,2,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_07:q01170,q01170,record_07,record_07,3,type_aware,0.16666666666666666,0.0,0.0,0.0,6
record_07:q01170,q01170,record_07,record_07,3,candidate_reranker_loco,0.043478260869565216,0.0,0.0,0.0,23
record_07:q01171,q01171,record_07,record_07,2,type_aware,0.5,0.0,1.0,1.0,2
record_07:q01171,q01171,record_07,record_07,2,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_07:q01172,q01172,record_07,record_07,2,type_aware,1.0,1.0,1.0,1.0,1
record_07:q01172,q01172,record_07,record_07,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_07:q01173,q01173,record_07,record_07,2,type_aware,1.0,1.0,1.0,1.0,1
record_07:q01173,q01173,record_07,record_07,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_07:q01175,q01175,record_07,record_07,3,type_aware,1.0,1.0,1.0,1.0,1
record_07:q01175,q01175,record_07,record_07,3,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_07:q01176,q01176,record_07,record_07,1,type_aware,1.0,1.0,1.0,1.0,1
record_07:q01176,q01176,record_07,record_07,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_07:q01177,q01177,record_07,record_07,3,type_aware,0.030303030303030304,0.0,0.0,0.0,33
record_07:q01177,q01177,record_07,record_07,3,candidate_reranker_loco,0.08333333333333333,0.0,0.0,0.0,12
record_07:q01178,q01178,record_07,record_07,1,type_aware,1.0,1.0,1.0,1.0,1
record_07:q01178,q01178,record_07,record_07,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_07:q01179,q01179,record_07,record_07,2,type_aware,1.0,1.0,1.0,1.0,1
record_07:q01179,q01179,record_07,record_07,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_07:q01180,q01180,record_07,record_07,1,type_aware,0.2,0.0,0.0,1.0,5
record_07:q01180,q01180,record_07,record_07,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_07:q01181,q01181,record_07,record_07,2,type_aware,0.5,0.0,1.0,1.0,2
record_07:q01181,q01181,record_07,record_07,2,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_07:q01182,q01182,record_07,record_07,1,type_aware,0.058823529411764705,0.0,0.0,0.0,17
record_07:q01182,q01182,record_07,record_07,1,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_07:q01183,q01183,record_07,record_07,3,type_aware,1.0,1.0,1.0,1.0,1
record_07:q01183,q01183,record_07,record_07,3,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_07:q01184,q01184,record_07,record_07,1,type_aware,1.0,1.0,1.0,1.0,1
record_07:q01184,q01184,record_07,record_07,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_07:q01185,q01185,record_07,record_07,1,type_aware,0.25,0.0,0.0,1.0,4
record_07:q01185,q01185,record_07,record_07,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_07:q01186,q01186,record_07,record_07,2,type_aware,1.0,1.0,1.0,1.0,1
record_07:q01186,q01186,record_07,record_07,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_07:q01187,q01187,record_07,record_07,2,type_aware,1.0,1.0,1.0,1.0,1
record_07:q01187,q01187,record_07,record_07,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_07:q01188,q01188,record_07,record_07,3,type_aware,1.0,1.0,1.0,1.0,1
record_07:q01188,q01188,record_07,record_07,3,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_07:q01189,q01189,record_07,record_07,2,type_aware,1.0,1.0,1.0,1.0,1
record_07:q01189,q01189,record_07,record_07,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_07:q01190,q01190,record_07,record_07,2,type_aware,1.0,1.0,1.0,1.0,1
record_07:q01190,q01190,record_07,record_07,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
