query_id,original_query_id,split_seed,query_type,method,mrr,recall@1,recall@3,recall@5,first_rank
23:q00391,q00391,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00391,q00391,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00393,q00393,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00393,q00393,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00395,q00395,23,4,type_aware,0.25,0.0,0.0,1.0,4
23:q00395,q00395,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00402,q00402,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00402,q00402,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00405,q00405,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00405,q00405,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00407,q00407,23,4,type_aware,0.04,0.0,0.0,0.0,25
23:q00407,q00407,23,4,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q00411,q00411,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00411,q00411,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00415,q00415,23,4,type_aware,0.02,0.0,0.0,0.0,50
23:q00415,q00415,23,4,candidate_reranker,0.05,0.0,0.0,0.0,20
23:q00416,q00416,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00416,q00416,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00432,q00432,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00432,q00432,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00436,q00436,23,4,type_aware,0.038461538461538464,0.0,0.0,0.0,26
23:q00436,q00436,23,4,candidate_reranker,0.14285714285714285,0.0,0.0,0.0,7
23:q00438,q00438,23,4,type_aware,0.5,0.0,1.0,1.0,2
23:q00438,q00438,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00444,q00444,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00444,q00444,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00446,q00446,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00446,q00446,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00448,q00448,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00448,q00448,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00459,q00459,23,5,type_aware,0.25,0.0,0.0,1.0,4
23:q00459,q00459,23,5,candidate_reranker,0.5,0.0,1.0,1.0,2
23:q00465,q00465,23,5,type_aware,0.002702702702702703,0.0,0.0,0.0,370
23:q00465,q00465,23,5,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q00472,q00472,23,5,type_aware,0.02040816326530612,0.0,0.0,0.0,49
23:q00472,q00472,23,5,candidate_reranker,0.16666666666666666,0.0,0.0,0.0,6
23:q00473,q00473,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00473,q00473,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00476,q00476,23,5,type_aware,0.003125,0.0,0.0,0.0,320
23:q00476,q00476,23,5,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q00479,q00479,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00479,q00479,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00482,q00482,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00482,q00482,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00483,q00483,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00483,q00483,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00491,q00491,23,5,type_aware,0.3333333333333333,0.0,1.0,1.0,3
23:q00491,q00491,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00495,q00495,23,5,type_aware,0.5,0.0,1.0,1.0,2
23:q00495,q00495,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00499,q00499,23,1,type_aware,0.020833333333333332,0.0,0.0,0.0,48
23:q00499,q00499,23,1,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q00500,q00500,23,2,type_aware,0.5,0.0,1.0,1.0,2
23:q00500,q00500,23,2,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00502,q00502,23,3,type_aware,0.038461538461538464,0.0,0.0,0.0,26
23:q00502,q00502,23,3,candidate_reranker,0.05555555555555555,0.0,0.0,0.0,18
23:q00504,q00504,23,2,type_aware,0.5,0.0,1.0,1.0,2
23:q00504,q00504,23,2,candidate_reranker,0.5,0.0,1.0,1.0,2
23:q00505,q00505,23,2,type_aware,1.0,1.0,1.0,1.0,1
23:q00505,q00505,23,2,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00507,q00507,23,2,type_aware,0.020833333333333332,0.0,0.0,0.0,48
23:q00507,q00507,23,2,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q00510,q00510,23,3,type_aware,1.0,1.0,1.0,1.0,1
23:q00510,q00510,23,3,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00517,q00517,23,1,type_aware,1.0,1.0,1.0,1.0,1
23:q00517,q00517,23,1,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00518,q00518,23,2,type_aware,0.5,0.0,1.0,1.0,2
23:q00518,q00518,23,2,candidate_reranker,0.5,0.0,1.0,1.0,2
23:q00536,q00536,23,2,type_aware,1.0,1.0,1.0,1.0,1
23:q00536,q00536,23,2,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00542,q00542,23,2,type_aware,1.0,1.0,1.0,1.0,1
23:q00542,q00542,23,2,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00543,q00543,23,2,type_aware,0.5,0.0,1.0,1.0,2
23:q00543,q00543,23,2,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00559,q00559,23,1,type_aware,0.14285714285714285,0.0,0.0,0.0,7
23:q00559,q00559,23,1,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00563,q00563,23,2,type_aware,0.3333333333333333,0.0,1.0,1.0,3
23:q00563,q00563,23,2,candidate_reranker,0.5,0.0,1.0,1.0,2
23:q00564,q00564,23,3,type_aware,0.016129032258064516,0.0,0.0,0.0,62
23:q00564,q00564,23,3,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q00569,q00569,23,1,type_aware,0.038461538461538464,0.0,0.0,0.0,26
23:q00569,q00569,23,1,candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
23:q00574,q00574,23,1,type_aware,1.0,1.0,1.0,1.0,1
23:q00574,q00574,23,1,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00577,q00577,23,1,type_aware,0.5,0.0,1.0,1.0,2
23:q00577,q00577,23,1,candidate_reranker,0.16666666666666666,0.0,0.0,0.0,6
23:q00579,q00579,23,1,type_aware,1.0,1.0,1.0,1.0,1
23:q00579,q00579,23,1,candidate_reranker,0.25,0.0,0.0,1.0,4
23:q00585,q00585,23,3,type_aware,0.02040816326530612,0.0,0.0,0.0,49
23:q00585,q00585,23,3,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q00586,q00586,23,4,type_aware,0.16666666666666666,0.0,0.0,0.0,6
23:q00586,q00586,23,4,candidate_reranker,0.125,0.0,0.0,0.0,8
23:q00588,q00588,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00588,q00588,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00597,q00597,23,4,type_aware,0.07692307692307693,0.0,0.0,0.0,13
23:q00597,q00597,23,4,candidate_reranker,0.041666666666666664,0.0,0.0,0.0,24
23:q00598,q00598,23,4,type_aware,0.5,0.0,1.0,1.0,2
23:q00598,q00598,23,4,candidate_reranker,0.5,0.0,1.0,1.0,2
23:q00600,q00600,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00600,q00600,23,4,candidate_reranker,0.5,0.0,1.0,1.0,2
23:q00602,q00602,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00602,q00602,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00604,q00604,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00604,q00604,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00608,q00608,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00608,q00608,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00615,q00615,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00615,q00615,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00616,q00616,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00616,q00616,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00618,q00618,23,4,type_aware,0.2,0.0,0.0,1.0,5
23:q00618,q00618,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00622,q00622,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00622,q00622,23,4,candidate_reranker,0.5,0.0,1.0,1.0,2
23:q00625,q00625,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00625,q00625,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00626,q00626,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00626,q00626,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00627,q00627,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00627,q00627,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00632,q00632,23,4,type_aware,0.3333333333333333,0.0,1.0,1.0,3
23:q00632,q00632,23,4,candidate_reranker,0.2,0.0,0.0,1.0,5
23:q00634,q00634,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00634,q00634,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00640,q00640,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00640,q00640,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00641,q00641,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00641,q00641,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00645,q00645,23,4,type_aware,0.08333333333333333,0.0,0.0,0.0,12
23:q00645,q00645,23,4,candidate_reranker,0.125,0.0,0.0,0.0,8
23:q00651,q00651,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00651,q00651,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00655,q00655,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00655,q00655,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00659,q00659,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00659,q00659,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00662,q00662,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00662,q00662,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00667,q00667,23,4,type_aware,0.5,0.0,1.0,1.0,2
23:q00667,q00667,23,4,candidate_reranker,0.5,0.0,1.0,1.0,2
23:q00668,q00668,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00668,q00668,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00669,q00669,23,4,type_aware,0.16666666666666666,0.0,0.0,0.0,6
23:q00669,q00669,23,4,candidate_reranker,0.09090909090909091,0.0,0.0,0.0,11
23:q00672,q00672,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00672,q00672,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00675,q00675,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00675,q00675,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00679,q00679,23,4,type_aware,0.14285714285714285,0.0,0.0,0.0,7
23:q00679,q00679,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00686,q00686,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00686,q00686,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00694,q00694,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00694,q00694,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00698,q00698,23,5,type_aware,0.3333333333333333,0.0,1.0,1.0,3
23:q00698,q00698,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00699,q00699,23,5,type_aware,0.05263157894736842,0.0,0.0,0.0,19
23:q00699,q00699,23,5,candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
23:q00704,q00704,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00704,q00704,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00706,q00706,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00706,q00706,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00709,q00709,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00709,q00709,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00710,q00710,23,5,type_aware,0.5,0.0,1.0,1.0,2
23:q00710,q00710,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00714,q00714,23,5,type_aware,0.5,0.0,1.0,1.0,2
23:q00714,q00714,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00716,q00716,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00716,q00716,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00717,q00717,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00717,q00717,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00719,q00719,23,5,type_aware,0.5,0.0,1.0,1.0,2
23:q00719,q00719,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00726,q00726,23,5,type_aware,0.125,0.0,0.0,0.0,8
23:q00726,q00726,23,5,candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
23:q00735,q00735,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00735,q00735,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00741,q00741,23,5,type_aware,0.007874015748031496,0.0,0.0,0.0,127
23:q00741,q00741,23,5,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q00743,q00743,23,5,type_aware,0.25,0.0,0.0,1.0,4
23:q00743,q00743,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00746,q00746,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00746,q00746,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00753,q00753,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00753,q00753,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00756,q00756,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00756,q00756,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00767,q00767,23,1,type_aware,0.5,0.0,1.0,1.0,2
23:q00767,q00767,23,1,candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
23:q00768,q00768,23,2,type_aware,1.0,1.0,1.0,1.0,1
23:q00768,q00768,23,2,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00774,q00774,23,2,type_aware,1.0,1.0,1.0,1.0,1
23:q00774,q00774,23,2,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00778,q00778,23,2,type_aware,1.0,1.0,1.0,1.0,1
23:q00778,q00778,23,2,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00784,q00784,23,1,type_aware,1.0,1.0,1.0,1.0,1
23:q00784,q00784,23,1,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00787,q00787,23,1,type_aware,1.0,1.0,1.0,1.0,1
23:q00787,q00787,23,1,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00791,q00791,23,2,type_aware,1.0,1.0,1.0,1.0,1
23:q00791,q00791,23,2,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00793,q00793,23,1,type_aware,0.018867924528301886,0.0,0.0,0.0,53
23:q00793,q00793,23,1,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q00800,q00800,23,1,type_aware,0.25,0.0,0.0,1.0,4
23:q00800,q00800,23,1,candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
23:q00806,q00806,23,1,type_aware,0.5,0.0,1.0,1.0,2
23:q00806,q00806,23,1,candidate_reranker,0.5,0.0,1.0,1.0,2
23:q00809,q00809,23,3,type_aware,1.0,1.0,1.0,1.0,1
23:q00809,q00809,23,3,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00811,q00811,23,3,type_aware,1.0,1.0,1.0,1.0,1
23:q00811,q00811,23,3,candidate_reranker,0.125,0.0,0.0,0.0,8
23:q00815,q00815,23,1,type_aware,1.0,1.0,1.0,1.0,1
23:q00815,q00815,23,1,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00817,q00817,23,1,type_aware,0.09090909090909091,0.0,0.0,0.0,11
23:q00817,q00817,23,1,candidate_reranker,0.07692307692307693,0.0,0.0,0.0,13
23:q00818,q00818,23,2,type_aware,0.002145922746781116,0.0,0.0,0.0,466
23:q00818,q00818,23,2,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q00826,q00826,23,2,type_aware,1.0,1.0,1.0,1.0,1
23:q00826,q00826,23,2,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00828,q00828,23,3,type_aware,1.0,1.0,1.0,1.0,1
23:q00828,q00828,23,3,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00831,q00831,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00831,q00831,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00833,q00833,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00833,q00833,23,4,candidate_reranker,0.5,0.0,1.0,1.0,2
23:q00835,q00835,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00835,q00835,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00849,q00849,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00849,q00849,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00853,q00853,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00853,q00853,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00855,q00855,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00855,q00855,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00861,q00861,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00861,q00861,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00862,q00862,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00862,q00862,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00864,q00864,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00864,q00864,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00870,q00870,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00870,q00870,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00876,q00876,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00876,q00876,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00883,q00883,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00883,q00883,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00885,q00885,23,4,type_aware,0.3333333333333333,0.0,1.0,1.0,3
23:q00885,q00885,23,4,candidate_reranker,0.5,0.0,1.0,1.0,2
23:q00889,q00889,23,4,type_aware,0.07692307692307693,0.0,0.0,0.0,13
23:q00889,q00889,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00893,q00893,23,4,type_aware,0.007352941176470588,0.0,0.0,0.0,136
23:q00893,q00893,23,4,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q00894,q00894,23,4,type_aware,0.014084507042253521,0.0,0.0,0.0,71
23:q00894,q00894,23,4,candidate_reranker,0.02857142857142857,0.0,0.0,0.0,35
23:q00900,q00900,23,4,type_aware,0.5,0.0,1.0,1.0,2
23:q00900,q00900,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00907,q00907,23,4,type_aware,0.08333333333333333,0.0,0.0,0.0,12
23:q00907,q00907,23,4,candidate_reranker,0.09090909090909091,0.0,0.0,0.0,11
23:q00918,q00918,23,4,type_aware,0.018867924528301886,0.0,0.0,0.0,53
23:q00918,q00918,23,4,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q00919,q00919,23,4,type_aware,0.5,0.0,1.0,1.0,2
23:q00919,q00919,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00923,q00923,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00923,q00923,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00930,q00930,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q00930,q00930,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00932,q00932,23,4,type_aware,0.2,0.0,0.0,1.0,5
23:q00932,q00932,23,4,candidate_reranker,0.07142857142857142,0.0,0.0,0.0,14
23:q00935,q00935,23,4,type_aware,0.07142857142857142,0.0,0.0,0.0,14
23:q00935,q00935,23,4,candidate_reranker,0.25,0.0,0.0,1.0,4
23:q00939,q00939,23,5,type_aware,0.02702702702702703,0.0,0.0,0.0,37
23:q00939,q00939,23,5,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q00947,q00947,23,5,type_aware,0.024390243902439025,0.0,0.0,0.0,41
23:q00947,q00947,23,5,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q00948,q00948,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00948,q00948,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00950,q00950,23,5,type_aware,0.25,0.0,0.0,1.0,4
23:q00950,q00950,23,5,candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
23:q00951,q00951,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00951,q00951,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00953,q00953,23,5,type_aware,0.06666666666666667,0.0,0.0,0.0,15
23:q00953,q00953,23,5,candidate_reranker,0.125,0.0,0.0,0.0,8
23:q00955,q00955,23,5,type_aware,0.07142857142857142,0.0,0.0,0.0,14
23:q00955,q00955,23,5,candidate_reranker,0.25,0.0,0.0,1.0,4
23:q00958,q00958,23,5,type_aware,0.3333333333333333,0.0,1.0,1.0,3
23:q00958,q00958,23,5,candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
23:q00960,q00960,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00960,q00960,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00961,q00961,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00961,q00961,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00963,q00963,23,5,type_aware,0.5,0.0,1.0,1.0,2
23:q00963,q00963,23,5,candidate_reranker,0.5,0.0,1.0,1.0,2
23:q00964,q00964,23,5,type_aware,0.0029239766081871343,0.0,0.0,0.0,342
23:q00964,q00964,23,5,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q00970,q00970,23,5,type_aware,0.05555555555555555,0.0,0.0,0.0,18
23:q00970,q00970,23,5,candidate_reranker,0.07692307692307693,0.0,0.0,0.0,13
23:q00972,q00972,23,5,type_aware,0.014084507042253521,0.0,0.0,0.0,71
23:q00972,q00972,23,5,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q00983,q00983,23,5,type_aware,0.3333333333333333,0.0,1.0,1.0,3
23:q00983,q00983,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00991,q00991,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00991,q00991,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q00996,q00996,23,5,type_aware,1.0,1.0,1.0,1.0,1
23:q00996,q00996,23,5,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q01001,q01001,23,2,type_aware,1.0,1.0,1.0,1.0,1
23:q01001,q01001,23,2,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q01002,q01002,23,1,type_aware,0.5,0.0,1.0,1.0,2
23:q01002,q01002,23,1,candidate_reranker,0.5,0.0,1.0,1.0,2
23:q01003,q01003,23,1,type_aware,1.0,1.0,1.0,1.0,1
23:q01003,q01003,23,1,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q01007,q01007,23,2,type_aware,0.3333333333333333,0.0,1.0,1.0,3
23:q01007,q01007,23,2,candidate_reranker,0.5,0.0,1.0,1.0,2
23:q01011,q01011,23,2,type_aware,0.3333333333333333,0.0,1.0,1.0,3
23:q01011,q01011,23,2,candidate_reranker,0.5,0.0,1.0,1.0,2
23:q01022,q01022,23,2,type_aware,0.14285714285714285,0.0,0.0,0.0,7
23:q01022,q01022,23,2,candidate_reranker,0.058823529411764705,0.0,0.0,0.0,17
23:q01025,q01025,23,2,type_aware,1.0,1.0,1.0,1.0,1
23:q01025,q01025,23,2,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q01026,q01026,23,1,type_aware,0.5,0.0,1.0,1.0,2
23:q01026,q01026,23,1,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q01031,q01031,23,1,type_aware,0.034482758620689655,0.0,0.0,0.0,29
23:q01031,q01031,23,1,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q01038,q01038,23,2,type_aware,1.0,1.0,1.0,1.0,1
23:q01038,q01038,23,2,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q01041,q01041,23,1,type_aware,0.03333333333333333,0.0,0.0,0.0,30
23:q01041,q01041,23,1,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q01045,q01045,23,2,type_aware,0.04,0.0,0.0,0.0,25
23:q01045,q01045,23,2,candidate_reranker,0.5,0.0,1.0,1.0,2
23:q01052,q01052,23,3,type_aware,0.018518518518518517,0.0,0.0,0.0,54
23:q01052,q01052,23,3,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q01053,q01053,23,3,type_aware,0.5,0.0,1.0,1.0,2
23:q01053,q01053,23,3,candidate_reranker,0.07692307692307693,0.0,0.0,0.0,13
23:q01056,q01056,23,1,type_aware,0.043478260869565216,0.0,0.0,0.0,23
23:q01056,q01056,23,1,candidate_reranker,0.0,0.0,0.0,0.0,0
23:q01059,q01059,23,2,type_aware,0.16666666666666666,0.0,0.0,0.0,6
23:q01059,q01059,23,2,candidate_reranker,0.25,0.0,0.0,1.0,4
23:q01061,q01061,23,4,type_aware,0.5,0.0,1.0,1.0,2
23:q01061,q01061,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q01062,q01062,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q01062,q01062,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q01068,q01068,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q01068,q01068,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q01070,q01070,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q01070,q01070,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q01075,q01075,23,4,type_aware,0.5,0.0,1.0,1.0,2
23:q01075,q01075,23,4,candidate_reranker,0.5,0.0,1.0,1.0,2
23:q01081,q01081,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q01081,q01081,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q01094,q01094,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q01094,q01094,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q01101,q01101,23,4,type_aware,1.0,1.0,1.0,1.0,1
23:q01101,q01101,23,4,candidate_reranker,1.0,1.0,1.0,1.0,1
23:q01103,q01103,23,4,type_aware,1.0,1.0,1.0,1.0,1
