split_seed,query_id,query_type,query,method,selected_method,mrr,recall@1,recall@3,recall@5,first_rank
23,q00923,4,What book did Tim get in Italy that inspired him to cook?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q00930,4,Where will Tim be going for a semester abroad?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q00932,4,What charity event did John organize recently in 2024?,supervised_text_router,keyword,0.02564102564102564,0.0,0.0,0.0,39
23,q00935,4,Which city did John recommend to Tim in January 2024?,supervised_text_router,hybrid,0.05263157894736842,0.0,0.0,0.0,19
23,q00939,5,What cult did Tim join recently?,supervised_text_router,type_aware,0.02702702702702703,0.0,0.0,0.0,37
23,q00947,5,How did Tim get introduced to basketball?,supervised_text_router,type_aware,0.024390243902439025,0.0,0.0,0.0,41
23,q00948,5,What is Tim's number one goal in his basketball career?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q00950,5,What did Tim's teammates give him when they met on Aug 15th?,supervised_text_router,type_aware,0.25,0.0,0.0,1.0,4
23,q00951,5,Why did John's teammates sign the football they gave him?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q00953,5,What new activity has John started learning in August 2023?,supervised_text_router,vector,0.0013966480446927375,0.0,0.0,0.0,716
23,q00955,5,Which movie does John mention they enjoy watching during Thanksgiving?,supervised_text_router,vector,0.006622516556291391,0.0,0.0,0.0,151
23,q00958,5,How was Tim's experience in New York City?,supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
23,q00960,5,What is Tim excited to see at Disneyland?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q00961,5,Where are John and his teammates planning to avoid on a team trip?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q00963,5,What type of venue did John and his girlfriend choose for their breakup?,supervised_text_router,keyword,0.08333333333333333,0.0,0.0,0.0,12
23,q00964,5,What passion does John mention connects him with people from all over the world?,supervised_text_router,vector,0.0030211480362537764,0.0,0.0,0.0,331
23,q00970,5,Who is one of Tim's sources of inspiration for painting?,supervised_text_router,type_aware,0.05555555555555555,0.0,0.0,0.0,18
23,q00972,5,What hobby is a therapy for Tim when away from the court?,supervised_text_router,type_aware,0.014084507042253521,0.0,0.0,0.0,71
23,q00983,5,"How long has John been playing the piano for, as of December 2023?",supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
23,q00991,5,What new fantasy TV series is John excited about?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q00996,5,What is the sculpture of Aragorn a reminder for John to be in everything he does?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
23,q01001,2,When did Andrew start his new job as a financial analyst?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01002,1,What kind of indoor activities has Andrew pursued with his girlfriend?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
23,q01003,1,What kind of places have Andrew and his girlfriend checked out around the city?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01007,2,How many years passed between Audrey adopting Pixie and her other three dogs?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01011,2,When did Andrew go rock climbing?,supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
23,q01022,2,Where did Andrew go during the first weekend of August 2023?,supervised_text_router,type_aware,0.14285714285714285,0.0,0.0,0.0,7
23,q01025,2,When did Andrew and his girlfriend go fishing?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01026,1,What is the biggest stressor in Andrew's life besides not being able to hike frequently?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
23,q01031,1,What has Andrew done with his dogs?,supervised_text_router,vector,0.025,0.0,0.0,0.0,40
23,q01038,2,When did Andrew and his girlfriend go on a wine tasting trip?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01041,1,What are the breeds of Audrey's dogs?,supervised_text_router,vector,0.0625,0.0,0.0,0.0,16
23,q01045,2,"How many pets will Andrew have, as of December 2023?",supervised_text_router,vector,0.058823529411764705,0.0,0.0,0.0,17
23,q01052,3,What is something that Andrew could do to make birdwatching hobby to fit in his city schedule?,supervised_text_router,vector,0.017857142857142856,0.0,0.0,0.0,56
23,q01053,3,What is a career that Andrew could potentially pursue with his love for animals and nature?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
23,q01056,1,Has Andrew moved into a new apartment for his dogs?,supervised_text_router,type_aware,0.043478260869565216,0.0,0.0,0.0,23
23,q01059,2,"How long has it been since Andrew adopted his first pet, as of November 2023?",supervised_text_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6
23,q01061,4,Which specific type of bird mesmerizes Andrew?,supervised_text_router,keyword,0.3333333333333333,0.0,1.0,1.0,3
23,q01062,4,What did Andrew express missing about exploring nature trails with his family's dog?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01068,4,Why did Audrey sign up for a workshop about bonding with pets?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01070,4,What type of training was the workshop Audrey signed up for in May 2023?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01075,4,What outdoor activities does Andrew plan on trying after the rock climbing class?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
23,q01081,4,"What did Andrew and his GF do on the Monday before July 24, 2023?",supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01094,4,How often does Audrey take her dogs for walks?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
23,q01101,4,What type of jewelry does Audrey make?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
23,q01103,4,What organization does Audrey donate a portion of his profits to?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01106,4,What did Audrey make to thank her neighbors?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01107,4,How do Audrey's dogs react to snow?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01115,4,"What did Andrew and Audrey plan to do on the Saturday after October 28, 2023?",supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01117,4,What did Audrey do in November 2023 to better take care of her dogs?,supervised_text_router,vector,0.125,0.0,0.0,0.0,8
23,q01118,4,How often does Audrey meet up with other dog owners for tips and playdates?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01127,5,How did Andrew hear about the workshop on bonding with pets?,supervised_text_router,type_aware,0.1111111111111111,0.0,0.0,0.0,9
23,q01136,5,What are some of the personalities of Andrew's four fur babies?,supervised_text_router,keyword,0.3333333333333333,0.0,1.0,1.0,3
23,q01140,5,What did Andrew do to give his dogs extra comfort as the weather cooled down?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01147,5,What type of jewelry does Andrew make?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
23,q01149,5,What type of games do Andrew's dogs like to play at the park?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01154,5,What activity do Audrey and Buddy enjoy doing together?,supervised_text_router,type_aware,0.25,0.0,0.0,1.0,4
23,q01166,1,How many pets does James have?,supervised_text_router,vector,0.25,0.0,0.0,1.0,4
23,q01170,3,Did James have a girlfriend during April 2022?,supervised_text_router,vector,0.01818181818181818,0.0,0.0,0.0,55
23,q01179,2,When did John first organize a charity tournament with his friends?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01185,1,What kind of classes has James joined?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01187,2,When did James depart for his trip to Canada?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01190,2,"Where was James at on July 12, 2022?",supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01192,1,Which countries did James visit in July 2022?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
23,q01194,3,Who is Jill?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01197,2,When did John start his job in IT?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01200,2,When did James take his 3 dogs to the beach?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01201,2,When did John plan his next meeting with his siblings?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01205,2,When did James ask Samantha to be his girlfriend?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01206,2,"When did James, Samantha and John go to the baseball game together?",supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01211,2,How long did it take for James to complete his Witcher-inspired game?,supervised_text_router,type_aware,0.25,0.0,0.0,1.0,4
23,q01212,1,What kind of programming-related events has John hosted?,supervised_text_router,vector,0.16666666666666666,0.0,0.0,0.0,6
23,q01213,2,When did John and his programming friends host an online programming competition?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
23,q01215,2,When did James' mother and her friend visit him?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01217,2,When did John and his gaming friends organize the charity tournament?,supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
23,q01219,2,What was James' big moment with Samantha in October 2023?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01220,2,How long did James and Samantha date for before deciding to move in together?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01226,4,What type of mobile application does James plan to build with John?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01229,4,What did James offer to do for John regarding pets?,supervised_text_router,hybrid,1.0,1.0,1.0,1.0,1
23,q01231,4,"How long has John been playing the drums as of 27 March, 2022?",supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01239,4,What inspired James to create the game character in the virtual world?,supervised_text_router,type_aware,0.25,0.0,0.0,1.0,4
23,q01243,4,"What breed is Daisy, one of James' dogs?",supervised_text_router,type_aware,0.25,0.0,0.0,1.0,4
23,q01244,4,What type of pizza is James' favorite?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
23,q01245,4,What type of pizza is John's favorite?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
23,q01247,4,What did John and his friends do with the remaining money after helping the dog shelter?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01251,4,What did John receive for achieving second place in the tournament?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01254,4,Which football club does John support?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01257,4,What is the main focus of the organization that James volunteered with?,supervised_text_router,hybrid,1.0,1.0,1.0,1.0,1
23,q01261,4,"What new hobby did James become interested in on 9 July, 2022?",supervised_text_router,vector,0.5,0.0,1.0,1.0,2
23,q01264,4,What online game did John start playing recently for improving strategy?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01266,4,Which game tournaments does John plan to organize besides CS:GO?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01267,4,What happened to James's puppy during the recent visit to the clinic?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01271,4,Whose phone number did James receive during the beach outing?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
23,q01273,4,What is John organizing with his siblings?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01274,4,What type of beer does John not like?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
23,q01279,4,What did James and Samantha discover they both enjoy at McGee's bar?,supervised_text_router,vector,0.3333333333333333,0.0,1.0,1.0,3
23,q01281,4,What did James learn to make in the cooking class besides omelette and meringue?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01286,4,What kind of dream did James have recently?,supervised_text_router,hybrid,0.25,0.0,0.0,1.0,4
23,q01300,4,"What was the purpose of the gaming tournament organized by John on 31 October, 2022?",supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
23,q01302,4,"Where did James and Samantha decide to live together on 31 October, 2022?",supervised_text_router,vector,0.3333333333333333,0.0,1.0,1.0,3
23,q01303,4,Why did James and Samantha choose an apartment near McGee's bar?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01304,4,"What game is John hooked on playing on 5 November, 2022?",supervised_text_router,keyword,0.2,0.0,0.0,1.0,5
23,q01313,5,What did James and his friends do with the remaining money after helping the dog shelter?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01316,5,What did James create for the charitable foundation that helped generate reports for analysis?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
23,q01318,5,What is Max good at doing according to John?,supervised_text_router,hybrid,0.3333333333333333,0.0,1.0,1.0,3
23,q01321,5,"What new hobby did John become interested in on 9 July, 2022?",supervised_text_router,vector,0.002638522427440633,0.0,0.0,0.0,379
23,q01322,5,When did John plan to return from his trip to Toronto and Vancouver?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01325,5,What happened to James's kitten during the recent visit to the clinic?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01326,5,"What aspect of ""The Witcher 3"" does John find boring?",supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01327,5,What is John planning to do after receiving Samantha's phone number?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01329,5,How much does James pay per dance class?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01337,5,What kind of gig was James offered at the game dev non-profit organization?,supervised_text_router,vector,0.3333333333333333,0.0,1.0,1.0,3
23,q01342,5,"What decision did John and Samantha make on 31 October, 2022?",supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01343,5,"Where did John and Samantha decide to live together on 31 October, 2022?",supervised_text_router,type_aware,0.07142857142857142,0.0,0.0,0.0,14
23,q01344,5,Why did John and Samantha choose an apartment near McGee's bar?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01349,1,Which of Deborah`s family and friends have passed away?,supervised_text_router,vector,0.25,0.0,0.0,1.0,4
23,q01350,2,When did Deborah`s mother pass away?,supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
23,q01355,2,Which country were Jolene and her mother visiting in 2010?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01357,2,When did Deborah's father pass away?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01361,1,What places give Deborah peace?,supervised_text_router,type_aware,0.047619047619047616,0.0,0.0,0.0,21
23,q01364,4,What are the names of Jolene's snakes?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
23,q01367,1,How many times has Jolene been to France?,supervised_text_router,vector,0.125,0.0,0.0,0.0,8
23,q01369,2,"When do Jolene and her partner plan to complete the game ""Walking Dead""?",supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01372,1,What new yoga poses did Deborah try?,supervised_text_router,hybrid,0.5,0.0,1.0,1.0,2
23,q01379,2,When was the last photo of Deborah and Karlie taken?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01385,2,When did Jolene take Seraphim to the park?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01386,2,When did Deborah start the yoga class in the neighborhood?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01387,1,What time management techniques do Deborah and Jolene use?,supervised_text_router,vector,0.1,0.0,0.0,0.0,10
23,q01389,1,What ways do Deborah and Jolene use to enhance their yoga practice?,supervised_text_router,vector,0.125,0.0,0.0,0.0,8
23,q01392,2,When did Deborah go to an art show with Anna?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01395,2,When did Jolene do yoga at Talkeetna?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01401,2,When did Jolene adopt her snake Susie?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
23,q01407,4,What do Deborah and her husband do together?,supervised_text_router,vector,0.3333333333333333,0.0,1.0,1.0,3
23,q01408,2,When did Deborah go to a yoga retreat near her mom's place?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01410,4,Where did Deborah get her cats?,supervised_text_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6
23,q01414,2,When did Jolene and her partner return home from Rio de Janeiro?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01416,2,When did Deborah visit Brazil?,supervised_text_router,type_aware,0.25,0.0,0.0,1.0,4
23,q01420,4,When did Jolene's parents give her first console?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01421,1,Did Jolene teach herself how to play the console?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01425,1,Where did Jolene and her partner find a cool diving spot?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01427,1,Has Deborah tried surfing?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01431,1,What kind of professional activities does Jolene participate in to gain more experience in her field?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01433,1,Which community activities have Deborah and Anna participated in?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01440,4,What games does Jolene recommend for Deborah?,supervised_text_router,keyword,0.041666666666666664,0.0,0.0,0.0,24
23,q01442,4,Where did Deborah get her cats?,supervised_text_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6
23,q01449,4,When did Jolene buy her pet snake?,supervised_text_router,type_aware,0.2,0.0,0.0,1.0,5
23,q01451,4,Where did Deborah meet her new neighbor Anna?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01452,4,What activity did Jolene and her partner plan to do together instead of resuming yoga?,supervised_text_router,type_aware,0.1,0.0,0.0,0.0,10
23,q01459,4,How does Jolene plan to involve local engineers in her idea of teaching STEM to underprivileged kids?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01463,4,What activity does Deborah incorporate into her daily routine after going for a morning jog in the park?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01466,4,What is one of Jolene's favorite dishes?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01470,4,What method does Deb suggest Jolene to try for organizing tasks based on importance and urgency?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01471,4,What did Jolene and Anna discuss while watching the sunset by the sea?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
23,q01472,4,How does Jolene plan to pursue her dream of learning to surf?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01477,4,"Which show did Deborah go to with a friend on 9 April, 2023?",supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01484,4,Which new yoga pose did Deborah share a photo of?,supervised_text_router,hybrid,1.0,1.0,1.0,1.0,1
23,q01487,4,Why did Jolene decide to get a snake as a pet?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01488,4,What is the favorite game Jolene plays with her partner?,supervised_text_router,type_aware,0.1111111111111111,0.0,0.0,0.0,9
23,q01489,4,What activity does Deborah do with her cats?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
23,q01493,4,What activities have been helping Jolene stay distracted during tough times?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01495,4,What did Jolene design inspired by their love for space and engines?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01499,4,What did Deborah and her husband use to play to bond and make memories?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01504,4,Which yoga pose is Jolene a fan of for rest and calmness?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
23,q01510,4,What type of projects is Jolene interested in getting involved in the future?,supervised_text_router,keyword,0.16666666666666666,0.0,0.0,0.0,6
23,q01512,4,How old is Max?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
23,q01515,4,"What was the new plant Jolene got used as a reminder for on 30 August, 2023?",supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01516,4,"Why did Jolene get the new plant on 30 August, 2023?",supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01519,4,What was the video game console that Jolene's parents got her at age 10?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01531,4,How does Jolene describe their home room?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01532,4,"What new activity did Deborah and her neighbor organize for the community on 16 September, 2023?",supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01534,4,What food did Deborah's mom make for her on birthdays?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
23,q01535,4,What kind of cookies did Jolene used to bake with someone close to her?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01536,4,What outdoor activity did Jolene suggest doing together with Deborah?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01537,4,"What activity did Deborah enjoy at the music festival with their pals on September 20, 2023?",supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01538,4,What did Deborah find freeing at the music festival?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01539,5,What are the names of Deborah's snakes?,supervised_text_router,vector,0.008771929824561403,0.0,0.0,0.0,114
23,q01543,5,When did Deborah's parents give her first console?,supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
23,q01544,5,When did Jolene release her pet snake?,supervised_text_router,type_aware,0.14285714285714285,0.0,0.0,0.0,7
23,q01546,5,"What is Deborah's favorite book which she mentioned on 4 February, 2023?",supervised_text_router,vector,0.0030864197530864196,0.0,0.0,0.0,324
23,q01550,5,Why did Jolene spend time in the garden?,supervised_text_router,type_aware,0.07142857142857142,0.0,0.0,0.0,14
23,q01556,5,"Which show did Jolene go to with a friend on 9 April, 2023?",supervised_text_router,type_aware,0.03125,0.0,0.0,0.0,32
23,q01571,5,What kind of event did Deborah present at recently?,supervised_text_router,type_aware,0.023809523809523808,0.0,0.0,0.0,42
23,q01574,5,"How did Jolene get Luna, one of her cats?",supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01575,5,"What type of classes did Deborah and her partner check out during their trip to Rio de Janeiro on 30 August, 2023?",supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01578,5,What was the video game console that Deborah's parents got her at age 10?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01580,5,Where did Deborah and her partner travel for a few weeks in September 2023?,supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
23,q01582,5,Where did Jolene get married?,supervised_text_router,type_aware,0.07142857142857142,0.0,0.0,0.0,14
23,q01586,5,"What activity did Jolene enjoy at the music festival with their pals on September 20, 2023?",supervised_text_router,type_aware,0.2,0.0,0.0,1.0,5
23,q01588,1,What kinds of things did Evan have broken?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
23,q01592,3,Which country was Evan visiting in May 2023?,supervised_text_router,vector,0.010638297872340425,0.0,0.0,0.0,94
23,q01597,3,"Which type of vacation would Evan prefer with his family, walking tours in metropolitan cities or camping trip in the outdoors?",supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
23,q01598,1,What health issue did Sam face that motivated him to change his lifestyle?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
23,q01602,1,What kind of unhealthy snacks does Sam enjoy eating?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
23,q01603,1,What recurring issue frustrates Sam at the grocery store?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01613,1,What motivates Evan to take care of his health?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01617,2,When Evan get back from a vacation with his SO?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01620,1,What is the recurring dream that Sam keeps having?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01627,2,When did Evan start taking painting classes?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01628,2,Which classes did Evan join in mid-August 2023?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01629,1,How did Evan get into painting?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01632,2,Which places in Canada was Evan visiting in July 2023?,supervised_text_router,vector,0.05263157894736842,0.0,0.0,0.0,19
23,q01635,1,What new diet and lifestyle change did Sam adopt over time?,supervised_text_router,vector,0.16666666666666666,0.0,0.0,0.0,6
23,q01641,1,What personal health incidents does Evan face in 2023?,supervised_text_router,vector,0.25,0.0,0.0,1.0,4
23,q01642,1,What recurring adventure does Evan have with strangers?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01646,2,When did Sam and his friend decide to try kayaking?,supervised_text_router,type_aware,0.25,0.0,0.0,1.0,4
23,q01652,3,Does Evan live close to a beach or mountains?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01656,1,Which two significant life events occur in Evan's life in December 2023 with his partner?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
23,q01657,2,How long did Evan and his partner date before getting married?,supervised_text_router,type_aware,0.0625,0.0,0.0,0.0,16
23,q01661,2,When did Evan's son fall off his bike?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01663,2,When did Evan finish the painting that's hanging in the exhibit?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
23,q01664,1,How does Evan spend his time with his bride after the wedding?,supervised_text_router,vector,0.3333333333333333,0.0,1.0,1.0,3
23,q01665,1,Who did Evan tell about his marriage?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01671,4,How did Evan get into watercolor painting?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
23,q01677,4,What new suggestion did Evan give to Sam regarding his soda and candy consumption?,supervised_text_router,vector,0.0625,0.0,0.0,0.0,16
23,q01679,4,What frustrating issue did Sam face at the supermarket?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01682,4,What does the smartwatch help Evan with?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01688,4,What class is Sam taking to learn how to make healthier meals?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01692,4,What type of painting classes did Evan start taking in 2023?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01701,4,What did Evan recommend Sam acquire to get started with painting?,supervised_text_router,type_aware,0.034482758620689655,0.0,0.0,0.0,29
23,q01703,4,What painting did Evan share with Sam in October?,supervised_text_router,keyword,0.07142857142857142,0.0,0.0,0.0,14
23,q01711,4,What does Evan mention about his progress at the gym to Sam?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01713,4,What gift did Evan receive from a close friend?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01716,4,What was the main reason for Evan's frustration with his new Prius breaking down?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01730,4,What did Evan want to share with his work friends?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01734,4,What was Evan limiting himself to on his new diet?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01742,4,How does Evan describe being out on the water while kayaking and watching the sunset?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
23,q01743,5,What type of car did Sam get after his old Prius broke down?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
23,q01744,5,How did Sam get into watercolor painting?,supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
23,q01746,5,"Where did Sam take his family for a road trip on 24 May, 2023?",supervised_text_router,type_aware,0.1,0.0,0.0,0.0,10
23,q01747,5,What did Sam find relaxing about his road trip to Jasper?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01749,5,What frustrating issue did Evan face at the supermarket?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01753,5,What did Sam mention he had been searching for fruitlessly for half an hour?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
23,q01754,5,What class is Evan taking to learn how to make healthier meals?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
