split_seed,query_id,query_type,method,rank,memory_id,memory_type,learned_score,is_relevant,memory_text
29,q00051,3,type3_specific_reranker,8,llm_00083,identity,0.21923539698849218,False,Caroline is a transgender woman.
29,q00051,3,type3_specific_reranker,9,llm_00034,goal,0.20664718057353237,False,Caroline is exploring a career in counseling and mental health.
29,q00051,3,type3_specific_reranker,10,llm_00045,goal,0.20126647660812855,False,Caroline is exploring counseling or mental health work as a career.
29,q00051,3,type3_specific_reranker,11,llm_00132,relationship,0.1820674739211433,False,Caroline found a supportive community in the transgender community.
29,q00051,3,type3_specific_reranker,12,llm_00120,hobby,0.14958258811802333,False,Caroline has always loved horses.
29,q00051,3,type3_specific_reranker,13,llm_00089,identity,0.14482917589729533,False,Caroline is passionate about LGBTQ rights and community support.
29,q00051,3,type3_specific_reranker,14,llm_00071,goal,0.12717616987064825,False,Caroline is determined to adopt a child.
29,q00051,3,type3_specific_reranker,15,llm_00040,goal,0.12271214249876507,False,Caroline is considering counseling and mental health as a career path to help others.
29,q00051,3,type3_specific_reranker,16,llm_00050,preference,0.11993595320038526,False,"Caroline's children's book library includes classics, stories from different cultures, and educational books."
29,q00051,3,type3_specific_reranker,17,llm_00072,preference,0.11281667558129796,False,Caroline's favorite color is blue because it makes her feel relaxed.
29,q00051,3,type3_specific_reranker,18,llm_00037,emotion,0.10621431660529142,False,Caroline's own journey and support she received motivated her to pursue counseling.
29,q00051,3,type3_specific_reranker,19,llm_00058,goal,0.08964096516929614,False,Caroline is exploring counseling and mental health career options.
29,q00051,3,type3_specific_reranker,20,llm_00029,identity,0.06698375040874999,False,Caroline is from Sweden.
29,q00313,3,global_candidate_reranker,1,llm_00457,event,0.7113139908523224,False,"John's car broke down last Friday on his way to work, causing financial strain."
29,q00313,3,global_candidate_reranker,2,llm_00464,emotion,0.30695503060835866,False,John is staying positive despite car trouble and money problems.
29,q00313,3,global_candidate_reranker,3,llm_00442,goal,0.29385410967617775,False,John is considering going into policymaking.
29,q00313,3,global_candidate_reranker,4,llm_00603,goal,0.2581680848219839,False,John is looking for opportunities in the tech industry.
29,q00313,3,global_candidate_reranker,5,llm_00547,preference,0.25588418948224817,False,John believes it's important to stand up for what he believes in.
29,q00313,3,global_candidate_reranker,6,llm_00527,family,0.24037861081786546,False,John has a family that supports him.
29,q00313,3,global_candidate_reranker,7,llm_00429,family,0.22501884983795647,False,John has a wife and kids.
29,q00313,3,global_candidate_reranker,8,llm_00473,relationship,0.22445951225814736,False,John's family is his biggest support system.
29,q00313,3,global_candidate_reranker,9,llm_01126,relationship,0.1891961338554283,False,John is married.
29,q00313,3,global_candidate_reranker,10,llm_01655,emotion,0.1732988577156548,False,John is going through difficult times.
29,q00313,3,global_candidate_reranker,11,llm_00608,relationship,0.1709515601912726,False,Maria is supportive of John's career change.
29,q00313,3,global_candidate_reranker,12,llm_00555,family,0.16048301685202584,False,John's family motivates him to strive for change.
29,q00313,3,global_candidate_reranker,13,llm_00423,goal,0.1470214719290797,False,John is running for office again.
29,q00313,3,global_candidate_reranker,14,llm_00566,goal,0.14149156636769458,False,John wants to join the military.
29,q00313,3,global_candidate_reranker,15,llm_00372,goal,0.12551470939838244,False,John hopes to get into local politics.
29,q00313,3,global_candidate_reranker,16,llm_00443,goal,0.12056628456080906,False,John is interested in improving education and infrastructure.
29,q00313,3,global_candidate_reranker,17,llm_01615,relationship,0.1185564821546854,False,James offered John financial assistance or advice if needed.
29,q00313,3,global_candidate_reranker,18,llm_01542,goal,0.11309051148270005,False,John is considering volunteer roles and potentially a career in the non-profit sector.
29,q00313,3,global_candidate_reranker,19,llm_01686,emotion,0.08744251524986242,False,John's week has been chaotic with everything going on.
29,q00313,3,global_candidate_reranker,20,llm_01577,goal,0.07649191938198016,False,John is thinking about his career and wants to make a positive impact on the world.
29,q00313,3,type3_specific_reranker,1,llm_00457,event,0.5607522240216088,False,"John's car broke down last Friday on his way to work, causing financial strain."
29,q00313,3,type3_specific_reranker,2,llm_00464,emotion,0.4353171146797244,False,John is staying positive despite car trouble and money problems.
29,q00313,3,type3_specific_reranker,3,llm_00473,relationship,0.37292590072384946,False,John's family is his biggest support system.
29,q00313,3,type3_specific_reranker,4,llm_00603,goal,0.3674052368518285,False,John is looking for opportunities in the tech industry.
29,q00313,3,type3_specific_reranker,5,llm_00442,goal,0.3183196147389749,False,John is considering going into policymaking.
29,q00313,3,type3_specific_reranker,6,llm_01655,emotion,0.26093960590632315,False,John is going through difficult times.
29,q00313,3,type3_specific_reranker,7,llm_00527,family,0.2550690570827297,False,John has a family that supports him.
29,q00313,3,type3_specific_reranker,8,llm_00547,preference,0.23201698024509312,False,John believes it's important to stand up for what he believes in.
29,q00313,3,type3_specific_reranker,9,llm_00429,family,0.21454399315508887,False,John has a wife and kids.
29,q00313,3,type3_specific_reranker,10,llm_01542,goal,0.20175809420211088,False,John is considering volunteer roles and potentially a career in the non-profit sector.
29,q00313,3,type3_specific_reranker,11,llm_00423,goal,0.193532786964165,False,John is running for office again.
29,q00313,3,type3_specific_reranker,12,llm_00372,goal,0.18609121309166374,False,John hopes to get into local politics.
29,q00313,3,type3_specific_reranker,13,llm_00555,family,0.18406265413509104,False,John's family motivates him to strive for change.
29,q00313,3,type3_specific_reranker,14,llm_01615,relationship,0.1796682686673165,False,James offered John financial assistance or advice if needed.
29,q00313,3,type3_specific_reranker,15,llm_00566,goal,0.16721873359432288,False,John wants to join the military.
29,q00313,3,type3_specific_reranker,16,llm_00608,relationship,0.16375360408753845,False,Maria is supportive of John's career change.
29,q00313,3,type3_specific_reranker,17,llm_01126,relationship,0.15747858690250488,False,John is married.
29,q00313,3,type3_specific_reranker,18,llm_01690,work,0.15501776043946083,False,John will be teaching coding and assisting with projects as a programming mentor.
29,q00313,3,type3_specific_reranker,19,llm_01686,emotion,0.12482812419315564,False,John's week has been chaotic with everything going on.
29,q00313,3,type3_specific_reranker,20,llm_01042,family,0.11586878869633123,False,John's family is always there for him.
29,q00319,3,global_candidate_reranker,1,llm_00546,preference,0.23722740108880033,False,John has great respect for the military and wanted to show support.
29,q00319,3,global_candidate_reranker,2,llm_00607,preference,0.20993335651373807,False,John cares about volunteering.
29,q00319,3,global_candidate_reranker,3,llm_00442,goal,0.19781319318746948,False,John is considering going into policymaking.
29,q00319,3,global_candidate_reranker,4,llm_00922,preference,0.18693605228456006,False,John would like to work with Under Armour in the future.
29,q00319,3,global_candidate_reranker,5,llm_00547,preference,0.14712487637728539,False,John believes it's important to stand up for what he believes in.
29,q00319,3,global_candidate_reranker,6,llm_00591,work,0.14602990592660833,False,John served in the military in the past.
29,q00319,3,global_candidate_reranker,7,llm_00436,goal,0.1444726521932238,True,John retook an aptitude test last week with great results and feels drawn to serving his country.
29,q00319,3,global_candidate_reranker,8,llm_00566,goal,0.14139346565588767,False,John wants to join the military.
29,q00319,3,global_candidate_reranker,9,llm_01117,hobby,0.1391502407179693,False,"John used to practice basketball outside for hours as a younger person, dreaming of playing in big games."
29,q00319,3,global_candidate_reranker,10,llm_00601,preference,0.11795358405811764,False,John believes it's important to teach kids to respect and appreciate those who served the country.
29,q00319,3,global_candidate_reranker,11,llm_00417,goal,0.11557519482787529,False,John is running for political office because he wants to serve his country and community.
29,q00319,3,global_candidate_reranker,12,llm_00494,identity,0.11324625185886864,False,John is passionate about veterans' rights and wants to give back to them.
29,q00319,3,global_candidate_reranker,13,llm_00315,event,0.07521648024301814,False,Jon was mentored by a business person yesterday and felt inspired.
29,q00319,3,global_candidate_reranker,14,llm_01682,emotion,0.06842122837267031,False,John kept his mobile game development a secret because he would have been upset if it didn't work out.
29,q00319,3,global_candidate_reranker,15,llm_00545,event,0.06624079721336269,False,John participated in a marching event for veterans' rights.
29,q00319,3,global_candidate_reranker,16,llm_01159,preference,0.06555804830032749,False,John has a painting of Aragorn in his room to remind him to be a leader.
29,q00319,3,global_candidate_reranker,17,llm_01494,event,0.05999009142469035,False,John visited a canyon two days ago to be alone with nature.
29,q00319,3,global_candidate_reranker,18,llm_00573,preference,0.05702858307463807,False,John values spreading positivity and making a difference.
29,q00319,3,global_candidate_reranker,19,llm_00270,emotion,0.05181870228019256,False,"Jon used to be scared of what people would think about his dancing, but now he prioritizes his own happiness."
29,q00319,3,global_candidate_reranker,20,llm_00594,goal,0.047382147375544026,False,John asked family and friends to join a virtual support group and be advocates for the military.
29,q00319,3,type3_specific_reranker,1,llm_00607,preference,0.32241138679863496,False,John cares about volunteering.
29,q00319,3,type3_specific_reranker,2,llm_00546,preference,0.25892893876590456,False,John has great respect for the military and wanted to show support.
29,q00319,3,type3_specific_reranker,3,llm_00442,goal,0.23577489692988263,False,John is considering going into policymaking.
29,q00319,3,type3_specific_reranker,4,llm_00573,preference,0.16897008030326424,False,John values spreading positivity and making a difference.
29,q00319,3,type3_specific_reranker,5,llm_00545,event,0.15165547295348497,False,John participated in a marching event for veterans' rights.
29,q00319,3,type3_specific_reranker,6,llm_00922,preference,0.14448796618333049,False,John would like to work with Under Armour in the future.
29,q00319,3,type3_specific_reranker,7,llm_01582,goal,0.13830808272766132,False,John is determined to make a positive impact on the world.
29,q00319,3,type3_specific_reranker,8,llm_00591,work,0.12223300751230355,False,John served in the military in the past.
29,q00319,3,type3_specific_reranker,9,llm_00436,goal,0.09768511181235964,True,John retook an aptitude test last week with great results and feels drawn to serving his country.
29,q00319,3,type3_specific_reranker,10,llm_00417,goal,0.09228855122417547,False,John is running for political office because he wants to serve his country and community.
29,q00319,3,type3_specific_reranker,11,llm_00429,family,0.08954694442323109,False,John has a wife and kids.
29,q00319,3,type3_specific_reranker,12,llm_01682,emotion,0.08015366228648994,False,John kept his mobile game development a secret because he would have been upset if it didn't work out.
29,q00319,3,type3_specific_reranker,13,llm_01690,work,0.07922618614580473,False,John will be teaching coding and assisting with projects as a programming mentor.
29,q00319,3,type3_specific_reranker,14,llm_00494,identity,0.07767921917799385,False,John is passionate about veterans' rights and wants to give back to them.
29,q00319,3,type3_specific_reranker,15,llm_00547,preference,0.07720039010535154,False,John believes it's important to stand up for what he believes in.
29,q00319,3,type3_specific_reranker,16,llm_00566,goal,0.07613815835942503,False,John wants to join the military.
29,q00319,3,type3_specific_reranker,17,llm_00594,goal,0.06855055545528112,False,John asked family and friends to join a virtual support group and be advocates for the military.
29,q00319,3,type3_specific_reranker,18,llm_00468,plan,0.06752907594008964,False,John is planning a trip to the East Coast.
29,q00319,3,type3_specific_reranker,19,llm_01117,hobby,0.06728439256868156,False,"John used to practice basketball outside for hours as a younger person, dreaming of playing in big games."
29,q00319,3,type3_specific_reranker,20,llm_01159,preference,0.06549087481268535,False,John has a painting of Aragorn in his room to remind him to be a leader.
29,q00355,3,global_candidate_reranker,1,llm_01025,identity,0.2223904742595466,False,John is a positive role model for younger players and provides advice on and off the court.
29,q00355,3,global_candidate_reranker,2,llm_00995,work,0.13366754423861843,False,John is a professional basketball player.
29,q00355,3,global_candidate_reranker,3,llm_01096,work,0.13366754423861843,False,John is a professional basketball player.
29,q00355,3,global_candidate_reranker,4,llm_01023,emotion,0.10814258360068078,False,John finds mentoring rewarding and enjoys sharing skills and knowledge.
29,q00355,3,global_candidate_reranker,5,llm_01119,goal,0.10083849894716379,False,John is committed to chasing his dreams and pursuing his passions.
29,q00355,3,global_candidate_reranker,6,llm_00547,preference,0.09698652803564776,False,John believes it's important to stand up for what he believes in.
29,q00355,3,global_candidate_reranker,7,llm_00423,goal,0.08233253751229389,False,John is running for office again.
29,q00355,3,global_candidate_reranker,8,llm_00947,other,0.07482845898327921,False,John has a pair of lucky basketball shoes that symbolize his journey and resilience.
29,q00355,3,global_candidate_reranker,9,llm_00572,family,0.06398695836649586,False,John has kids.
29,q00355,3,global_candidate_reranker,10,llm_00442,goal,0.06337115519790928,False,John is considering going into policymaking.
29,q00355,3,global_candidate_reranker,11,llm_01692,preference,0.055284440536699696,False,John finds sharing knowledge and seeing others reach their potential rewarding.
29,q00355,3,global_candidate_reranker,12,llm_00553,family,0.050041513157219907,False,John has a daughter named Sara.
29,q00355,3,global_candidate_reranker,13,llm_01582,goal,0.04922324405120714,False,John is determined to make a positive impact on the world.
29,q00355,3,global_candidate_reranker,14,llm_00607,preference,0.048744082727067775,False,John cares about volunteering.
29,q00355,3,global_candidate_reranker,15,llm_00573,preference,0.0445638359472139,False,John values spreading positivity and making a difference.
29,q00355,3,global_candidate_reranker,16,llm_01130,preference,0.04311549398283928,False,John enjoys nature and finds it energizing and mood-boosting.
29,q00355,3,global_candidate_reranker,17,llm_01655,emotion,0.04299798097485,False,John is going through difficult times.
29,q00355,3,global_candidate_reranker,18,llm_00556,hobby,0.03656798308194761,False,"John is inspired by his family, exercise, and spending time with friends."
29,q00355,3,global_candidate_reranker,19,llm_01126,relationship,0.03548143133645486,False,John is married.
29,q00355,3,global_candidate_reranker,20,llm_01659,education,0.03328001028363085,False,John's parents started learning coding from John.
29,q00355,3,type3_specific_reranker,1,llm_01023,emotion,0.24891438297605487,False,John finds mentoring rewarding and enjoys sharing skills and knowledge.
29,q00355,3,type3_specific_reranker,2,llm_00551,goal,0.21173438468551564,False,John is passionate about improving communities through education and infrastructure.
29,q00355,3,type3_specific_reranker,3,llm_00556,hobby,0.20752882213145987,False,"John is inspired by his family, exercise, and spending time with friends."
29,q00355,3,type3_specific_reranker,4,llm_01119,goal,0.17716121631156403,False,John is committed to chasing his dreams and pursuing his passions.
29,q00355,3,type3_specific_reranker,5,llm_00408,family,0.16053084515449628,False,John has kids and feels they have a lot compared to other children.
29,q00355,3,type3_specific_reranker,6,llm_00573,preference,0.14191667664172744,False,John values spreading positivity and making a difference.
29,q00355,3,type3_specific_reranker,7,llm_00995,work,0.13876007237711502,False,John is a professional basketball player.
29,q00355,3,type3_specific_reranker,8,llm_01096,work,0.13876007237711502,False,John is a professional basketball player.
29,q00355,3,type3_specific_reranker,9,llm_00547,preference,0.11711693573427438,False,John believes it's important to stand up for what he believes in.
29,q00355,3,type3_specific_reranker,10,llm_00429,family,0.1140919381639384,False,John has a wife and kids.
29,q00355,3,type3_specific_reranker,11,llm_01692,preference,0.10983275410581121,False,John finds sharing knowledge and seeing others reach their potential rewarding.
29,q00355,3,type3_specific_reranker,12,llm_01582,goal,0.10237507231823202,False,John is determined to make a positive impact on the world.
29,q00355,3,type3_specific_reranker,13,llm_01025,identity,0.08868484114085363,False,John is a positive role model for younger players and provides advice on and off the court.
29,q00355,3,type3_specific_reranker,14,llm_00446,preference,0.08810231993856807,False,John values putting words into action and finding solutions.
29,q00355,3,type3_specific_reranker,15,llm_01655,emotion,0.08799081077158291,False,John is going through difficult times.
29,q00355,3,type3_specific_reranker,16,llm_01470,preference,0.07618600253667464,False,John's favorite game is CS:GO.
29,q00355,3,type3_specific_reranker,17,llm_00473,relationship,0.07469127308906216,False,John's family is his biggest support system.
29,q00355,3,type3_specific_reranker,18,llm_00607,preference,0.07218900168363147,False,John cares about volunteering.
29,q00355,3,type3_specific_reranker,19,llm_00442,goal,0.07133049677374778,False,John is considering going into policymaking.
29,q00355,3,type3_specific_reranker,20,llm_00443,goal,0.06980792873149329,False,John is interested in improving education and infrastructure.
29,q00510,3,global_candidate_reranker,1,llm_00666,preference,0.8836484203166483,True,Joanna wishes she could have pets but cannot due to allergies.
29,q00510,3,global_candidate_reranker,2,llm_00719,health,0.6159735781393288,False,Joanna has allergies that prevent her from getting pets.
29,q00510,3,global_candidate_reranker,3,llm_00638,health,0.4901221517034443,True,"Joanna is allergic to most reptiles and animals with fur, causing puffy and itchy face."
29,q00510,3,global_candidate_reranker,4,llm_00665,health,0.3876753306409146,True,Joanna is allergic to cockroaches and has pet allergies.
29,q00510,3,global_candidate_reranker,5,llm_00862,preference,0.34770781866893863,False,Joanna is lactose-intolerant or prefers lactose-free food.
29,q00510,3,global_candidate_reranker,6,llm_00840,health,0.34578870143375,False,"Joanna is allergic to animals, which prevents her from holding and squeezing real animals."
29,q00510,3,global_candidate_reranker,7,llm_00887,health,0.3372630718502725,False,Joanna is allergic to turtles.
29,q00510,3,global_candidate_reranker,8,llm_00794,health,0.2921768299461826,False,Joanna is lactose intolerant.
29,q00510,3,global_candidate_reranker,9,llm_00689,health,0.26955096791223354,False,Joanna is lactose intolerant.
29,q00510,3,global_candidate_reranker,10,llm_00720,preference,0.2648041667441928,False,Joanna is too lazy to research alternative pets for her allergies.
29,q00510,3,global_candidate_reranker,11,llm_00786,work,0.1352274328358331,False,Joanna is a writer.
29,q00510,3,global_candidate_reranker,12,llm_00855,work,0.13406125921834336,False,Joanna is a writer.
29,q00510,3,global_candidate_reranker,13,llm_00890,work,0.11933801435866072,False,Joanna's movie is based on her road-trip script.
29,q00510,3,global_candidate_reranker,14,llm_00802,identity,0.11682646310408082,False,Joanna is a writer.
29,q00510,3,global_candidate_reranker,15,llm_00839,family,0.11177419610300664,False,"Joanna named her stuffed animal Tilly after a dog she had in Michigan, but she became allergic and had to get rid of the dog."
29,q00510,3,global_candidate_reranker,16,llm_00889,goal,0.10732103079447725,False,Joanna is filming her own movie based on her road-trip script.
29,q00510,3,global_candidate_reranker,17,llm_00639,plan,0.09812353217800783,False,Joanna is considering getting pets of her own if she can find ones she's not allergic to.
29,q00510,3,global_candidate_reranker,18,llm_00626,work,0.0883838176818221,False,Joanna is working on a project lately.
29,q00510,3,global_candidate_reranker,19,llm_00654,health,0.08805895502394553,False,Joanna cannot have dairy.
29,q00510,3,global_candidate_reranker,20,llm_00681,plan,0.08420608304626181,False,Joanna does not have a vacation planned right now.
29,q00510,3,type3_specific_reranker,1,llm_00666,preference,0.8775307429047543,True,Joanna wishes she could have pets but cannot due to allergies.
29,q00510,3,type3_specific_reranker,2,llm_00719,health,0.582068313579472,False,Joanna has allergies that prevent her from getting pets.
29,q00510,3,type3_specific_reranker,3,llm_00638,health,0.5760906447918425,True,"Joanna is allergic to most reptiles and animals with fur, causing puffy and itchy face."
29,q00510,3,type3_specific_reranker,4,llm_00862,preference,0.38079251032458383,False,Joanna is lactose-intolerant or prefers lactose-free food.
29,q00510,3,type3_specific_reranker,5,llm_00665,health,0.3605536148008751,True,Joanna is allergic to cockroaches and has pet allergies.
29,q00510,3,type3_specific_reranker,6,llm_00720,preference,0.28198055640391917,False,Joanna is too lazy to research alternative pets for her allergies.
29,q00510,3,type3_specific_reranker,7,llm_00840,health,0.23018120025506134,False,"Joanna is allergic to animals, which prevents her from holding and squeezing real animals."
29,q00510,3,type3_specific_reranker,8,llm_00887,health,0.20376931319322267,False,Joanna is allergic to turtles.
29,q00510,3,type3_specific_reranker,9,llm_00794,health,0.19934334443999643,False,Joanna is lactose intolerant.
29,q00510,3,type3_specific_reranker,10,llm_00639,plan,0.1965526936142532,False,Joanna is considering getting pets of her own if she can find ones she's not allergic to.
29,q00510,3,type3_specific_reranker,11,llm_00890,work,0.19041420187569996,False,Joanna's movie is based on her road-trip script.
29,q00510,3,type3_specific_reranker,12,llm_00689,health,0.15354789775062724,False,Joanna is lactose intolerant.
29,q00510,3,type3_specific_reranker,13,llm_00626,work,0.1327604862763019,False,Joanna is working on a project lately.
29,q00510,3,type3_specific_reranker,14,llm_00681,plan,0.0846920134504597,False,Joanna does not have a vacation planned right now.
29,q00510,3,type3_specific_reranker,15,llm_00654,health,0.08112781734618955,False,Joanna cannot have dairy.
29,q00510,3,type3_specific_reranker,16,llm_00738,work,0.07994296744744117,False,Joanna has written a screenplay.
29,q00510,3,type3_specific_reranker,17,llm_00786,work,0.07707854685898144,False,Joanna is a writer.
29,q00510,3,type3_specific_reranker,18,llm_00855,work,0.07089509067552527,False,Joanna is a writer.
29,q00510,3,type3_specific_reranker,19,llm_00722,relationship,0.05923965984563007,False,Joanna is grateful for her supportive friends.
29,q00510,3,type3_specific_reranker,20,llm_00808,preference,0.05757016508952003,False,Joanna must have dairy-free desserts.
29,q00512,3,global_candidate_reranker,1,llm_00668,relationship,0.3192860807220678,False,Nate supports Joanna in her scriptwriting career.
29,q00512,3,global_candidate_reranker,2,llm_00682,relationship,0.3076425389988745,False,Nate and Joanna are friends who support each other.
29,q00512,3,global_candidate_reranker,3,llm_00801,plan,0.2970966527547077,False,Joanna and Nate plan to see each other soon.
29,q00512,3,global_candidate_reranker,4,llm_00772,relationship,0.2756878531016696,False,Nate and Joanna are supportive friends who encourage each other's work.
29,q00512,3,global_candidate_reranker,5,llm_00718,plan,0.25888971040620673,False,Joanna and Nate plan to go hiking together sometime.
29,q00512,3,global_candidate_reranker,6,llm_00825,relationship,0.25707759004295155,False,Nate considers Joanna's life path inspirational.
29,q00512,3,global_candidate_reranker,7,llm_00732,event,0.17107889463384135,False,Nate gave Joanna a stuffed animal as a gift to remind her of good vibes.
29,q00512,3,global_candidate_reranker,8,llm_00799,plan,0.17106863187335217,False,Nate offered to join Joanna in baking and cooking.
29,q00512,3,global_candidate_reranker,9,llm_00897,event,0.1684200895245758,False,Nate offered Joanna some of his coconut milk ice cream.
29,q00512,3,global_candidate_reranker,10,llm_00790,preference,0.13943144589234285,False,Nate recommended a book series to Joanna with awesome battles and interesting characters.
29,q00512,3,global_candidate_reranker,11,llm_00733,emotion,0.13797179831812698,False,Joanna received a stuffed animal from Nate and cherishes it.
29,q00512,3,global_candidate_reranker,12,llm_00791,plan,0.1337068202256216,False,Joanna plans to check out the book series recommended by Nate.
29,q00512,3,global_candidate_reranker,13,llm_00656,preference,0.13031574947010477,False,Joanna is interested in trying Nate's dairy-free ice cream recipe.
29,q00512,3,global_candidate_reranker,14,llm_00681,plan,0.12477878849190036,False,Joanna does not have a vacation planned right now.
29,q00512,3,global_candidate_reranker,15,llm_00736,relationship,0.11896151062516577,False,Nate supports Joanna in her screenplay endeavor.
29,q00512,3,global_candidate_reranker,16,llm_00824,event,0.10519300192428879,False,Nate made Joanna a motivational gift to encourage her.
29,q00512,3,global_candidate_reranker,17,llm_00759,plan,0.0983399932003227,False,Nate promised to give Joanna the vegan ice cream recipe tomorrow.
29,q00512,3,global_candidate_reranker,18,llm_00779,event,0.09003352181987574,False,Nate shared a new dairy-free dessert recipe with Joanna.
29,q00512,3,global_candidate_reranker,19,llm_00780,plan,0.07411236500077605,False,Joanna plans to surprise her family with the dessert recipe Nate shared.
29,q00512,3,global_candidate_reranker,20,llm_00864,hobby,0.06688895825537541,False,Joanna has a recipe for chocolate and raspberry cake that Nate wants to try.
29,q00512,3,type3_specific_reranker,1,llm_00732,event,0.3568267400122596,False,Nate gave Joanna a stuffed animal as a gift to remind her of good vibes.
29,q00512,3,type3_specific_reranker,2,llm_00772,relationship,0.3435637829800739,False,Nate and Joanna are supportive friends who encourage each other's work.
29,q00512,3,type3_specific_reranker,3,llm_00801,plan,0.29998946706591545,False,Joanna and Nate plan to see each other soon.
29,q00512,3,type3_specific_reranker,4,llm_00668,relationship,0.29922536127702665,False,Nate supports Joanna in her scriptwriting career.
29,q00512,3,type3_specific_reranker,5,llm_00718,plan,0.2866670444764969,False,Joanna and Nate plan to go hiking together sometime.
29,q00512,3,type3_specific_reranker,6,llm_00656,preference,0.28635756711588134,False,Joanna is interested in trying Nate's dairy-free ice cream recipe.
29,q00512,3,type3_specific_reranker,7,llm_00733,emotion,0.25930018444636915,False,Joanna received a stuffed animal from Nate and cherishes it.
29,q00512,3,type3_specific_reranker,8,llm_00780,plan,0.2321360503711299,False,Joanna plans to surprise her family with the dessert recipe Nate shared.
29,q00512,3,type3_specific_reranker,9,llm_00897,event,0.22831419848851123,False,Nate offered Joanna some of his coconut milk ice cream.
29,q00512,3,type3_specific_reranker,10,llm_00791,plan,0.22618877132129128,False,Joanna plans to check out the book series recommended by Nate.
29,q00512,3,type3_specific_reranker,11,llm_00779,event,0.17035534983688197,False,Nate shared a new dairy-free dessert recipe with Joanna.
29,q00512,3,type3_specific_reranker,12,llm_00652,plan,0.16274337349324536,False,Nate plans to watch 'Little Women' based on Joanna's recommendation.
29,q00512,3,type3_specific_reranker,13,llm_00682,relationship,0.1610136268298393,False,Nate and Joanna are friends who support each other.
29,q00512,3,type3_specific_reranker,14,llm_00790,preference,0.16094309419305183,False,Nate recommended a book series to Joanna with awesome battles and interesting characters.
29,q00512,3,type3_specific_reranker,15,llm_00799,plan,0.135199988021844,False,Nate offered to join Joanna in baking and cooking.
29,q00512,3,type3_specific_reranker,16,llm_00825,relationship,0.1167108172418325,False,Nate considers Joanna's life path inspirational.
29,q00512,3,type3_specific_reranker,17,llm_00708,preference,0.11291824855233568,False,Joanna likes Nate's coconut recommendation for dairy-free desserts.
29,q00512,3,type3_specific_reranker,18,llm_00759,plan,0.11208396573512652,False,Nate promised to give Joanna the vegan ice cream recipe tomorrow.
29,q00512,3,type3_specific_reranker,19,llm_00736,relationship,0.10398870479233392,False,Nate supports Joanna in her screenplay endeavor.
29,q00512,3,type3_specific_reranker,20,llm_00824,event,0.10190178342068065,False,Nate made Joanna a motivational gift to encourage her.
29,q00571,3,global_candidate_reranker,1,llm_00884,event,0.3312955265338602,True,Joanna took a sunset photo on a hike last summer near Fort Wayne.
29,q00571,3,global_candidate_reranker,2,llm_00855,work,0.11697972782370296,False,Joanna is a writer.
29,q00571,3,global_candidate_reranker,3,llm_00764,event,0.11134183118342054,False,"Joanna took a road trip to Woodhaven, a small town in the Midwest, for research for her next movie."
29,q00571,3,global_candidate_reranker,4,llm_00890,work,0.09392280138766465,False,Joanna's movie is based on her road-trip script.
29,q00571,3,global_candidate_reranker,5,llm_00769,goal,0.08880522463560589,False,Joanna recently started writing a book because her movie did well.
29,q00571,3,global_candidate_reranker,6,llm_00679,work,0.08332348056027246,False,Joanna is currently consumed by her writing project.
29,q00571,3,global_candidate_reranker,7,llm_00643,hobby,0.08270520166451786,False,Joanna finds joy in writing and hanging with friends.
29,q00571,3,global_candidate_reranker,8,llm_00786,work,0.06986693822685751,False,Joanna is a writer.
29,q00571,3,global_candidate_reranker,9,llm_00711,event,0.06883187408296948,False,Joanna went hiking and found new trails in her town recently.
29,q00571,3,global_candidate_reranker,10,llm_00773,hobby,0.06016302868744976,False,Joanna is deeply engaged in writing projects and considers writing a huge part of her life.
29,q00571,3,global_candidate_reranker,11,llm_00738,work,0.057978700295932106,False,Joanna has written a screenplay.
29,q00571,3,global_candidate_reranker,12,llm_00681,plan,0.05792757045958083,False,Joanna does not have a vacation planned right now.
29,q00571,3,global_candidate_reranker,13,llm_00765,work,0.05559439288913843,False,Joanna is a movie writer and has had a movie published.
29,q00571,3,global_candidate_reranker,14,llm_00844,event,0.050253753627999845,False,Joanna's movie script was shown on the big screen for the first time last Sunday (around 25 October 2022).
29,q00571,3,global_candidate_reranker,15,llm_00863,plan,0.05006858606737181,False,Joanna plans to visit Nate tomorrow to share desserts and try his lactose-free dessert.
29,q00571,3,global_candidate_reranker,16,llm_00802,identity,0.04860838365072063,False,Joanna is a writer.
29,q00571,3,global_candidate_reranker,17,llm_00794,health,0.04548042310817283,False,Joanna is lactose intolerant.
29,q00571,3,global_candidate_reranker,18,llm_00689,health,0.04083230319797946,False,Joanna is lactose intolerant.
29,q00571,3,global_candidate_reranker,19,llm_00626,work,0.040637354513954206,False,Joanna is working on a project lately.
29,q00571,3,global_candidate_reranker,20,llm_00722,relationship,0.04004448186402124,False,Joanna is grateful for her supportive friends.
29,q00571,3,type3_specific_reranker,1,llm_00884,event,0.2549625047685221,True,Joanna took a sunset photo on a hike last summer near Fort Wayne.
29,q00571,3,type3_specific_reranker,2,llm_00679,work,0.16085986555862594,False,Joanna is currently consumed by her writing project.
29,q00571,3,type3_specific_reranker,3,llm_00738,work,0.1438147349388616,False,Joanna has written a screenplay.
29,q00571,3,type3_specific_reranker,4,llm_00764,event,0.13421637481017337,False,"Joanna took a road trip to Woodhaven, a small town in the Midwest, for research for her next movie."
