split_seed,query_id,query_type,query,method,num_gold,is_multi_evidence,any_hit@1,full_coverage@1,coverage_ratio@1,any_hit@3,full_coverage@3,coverage_ratio@3,any_hit@5,full_coverage@5,coverage_ratio@5,any_hit@10,full_coverage@10,coverage_ratio@10
23,q00963,5,What type of venue did John and his girlfriend choose for their breakup?,type_aware,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q00963,5,What type of venue did John and his girlfriend choose for their breakup?,candidate_reranker,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q00964,5,What passion does John mention connects him with people from all over the world?,type_aware,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,q00964,5,What passion does John mention connects him with people from all over the world?,candidate_reranker,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,q00970,5,Who is one of Tim's sources of inspiration for painting?,type_aware,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,q00970,5,Who is one of Tim's sources of inspiration for painting?,candidate_reranker,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,q00972,5,What hobby is a therapy for Tim when away from the court?,type_aware,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,q00972,5,What hobby is a therapy for Tim when away from the court?,candidate_reranker,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,q00983,5,"How long has John been playing the piano for, as of December 2023?",type_aware,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q00983,5,"How long has John been playing the piano for, as of December 2023?",candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q00991,5,What new fantasy TV series is John excited about?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q00991,5,What new fantasy TV series is John excited about?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q00996,5,What is the sculpture of Aragorn a reminder for John to be in everything he does?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q00996,5,What is the sculpture of Aragorn a reminder for John to be in everything he does?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01001,2,When did Andrew start his new job as a financial analyst?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01001,2,When did Andrew start his new job as a financial analyst?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01002,1,What kind of indoor activities has Andrew pursued with his girlfriend?,type_aware,6,1,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,1.0,0.0,0.16666666666666666,1.0,0.0,0.3333333333333333
23,q01002,1,What kind of indoor activities has Andrew pursued with his girlfriend?,candidate_reranker,6,1,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,1.0,0.0,0.16666666666666666,1.0,0.0,0.16666666666666666
23,q01003,1,What kind of places have Andrew and his girlfriend checked out around the city?,type_aware,12,1,1.0,0.0,0.08333333333333333,1.0,0.0,0.25,1.0,0.0,0.3333333333333333,1.0,0.0,0.5
23,q01003,1,What kind of places have Andrew and his girlfriend checked out around the city?,candidate_reranker,12,1,1.0,0.0,0.08333333333333333,1.0,0.0,0.16666666666666666,1.0,0.0,0.16666666666666666,1.0,0.0,0.3333333333333333
23,q01007,2,How many years passed between Audrey adopting Pixie and her other three dogs?,type_aware,2,1,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
23,q01007,2,How many years passed between Audrey adopting Pixie and her other three dogs?,candidate_reranker,2,1,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0
23,q01011,2,When did Andrew go rock climbing?,type_aware,2,1,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
23,q01011,2,When did Andrew go rock climbing?,candidate_reranker,2,1,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
23,q01022,2,Where did Andrew go during the first weekend of August 2023?,type_aware,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
23,q01022,2,Where did Andrew go during the first weekend of August 2023?,candidate_reranker,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,q01025,2,When did Andrew and his girlfriend go fishing?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01025,2,When did Andrew and his girlfriend go fishing?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01026,1,What is the biggest stressor in Andrew's life besides not being able to hike frequently?,type_aware,7,1,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,1.0,0.0,0.2857142857142857,1.0,0.0,0.5714285714285714
23,q01026,1,What is the biggest stressor in Andrew's life besides not being able to hike frequently?,candidate_reranker,7,1,1.0,0.0,0.14285714285714285,1.0,0.0,0.14285714285714285,1.0,0.0,0.2857142857142857,1.0,0.0,0.5714285714285714
23,q01031,1,What has Andrew done with his dogs?,type_aware,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,q01031,1,What has Andrew done with his dogs?,candidate_reranker,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,q01038,2,When did Andrew and his girlfriend go on a wine tasting trip?,type_aware,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
23,q01038,2,When did Andrew and his girlfriend go on a wine tasting trip?,candidate_reranker,2,1,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01041,1,What are the breeds of Audrey's dogs?,type_aware,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,q01041,1,What are the breeds of Audrey's dogs?,candidate_reranker,3,1,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666
23,q01045,2,"How many pets will Andrew have, as of December 2023?",type_aware,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,q01045,2,"How many pets will Andrew have, as of December 2023?",candidate_reranker,4,1,0.0,0.0,0.0,1.0,0.0,0.25,1.0,0.0,0.25,1.0,0.0,0.25
23,q01052,3,What is something that Andrew could do to make birdwatching hobby to fit in his city schedule?,type_aware,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,q01052,3,What is something that Andrew could do to make birdwatching hobby to fit in his city schedule?,candidate_reranker,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,q01053,3,What is a career that Andrew could potentially pursue with his love for animals and nature?,type_aware,5,1,0.0,0.0,0.0,1.0,0.0,0.2,1.0,0.0,0.2,1.0,0.0,0.2
23,q01053,3,What is a career that Andrew could potentially pursue with his love for animals and nature?,candidate_reranker,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,q01056,1,Has Andrew moved into a new apartment for his dogs?,type_aware,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,q01056,1,Has Andrew moved into a new apartment for his dogs?,candidate_reranker,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,q01059,2,"How long has it been since Andrew adopted his first pet, as of November 2023?",type_aware,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
23,q01059,2,"How long has it been since Andrew adopted his first pet, as of November 2023?",candidate_reranker,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5
23,q01061,4,Which specific type of bird mesmerizes Andrew?,type_aware,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01061,4,Which specific type of bird mesmerizes Andrew?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01062,4,What did Andrew express missing about exploring nature trails with his family's dog?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01062,4,What did Andrew express missing about exploring nature trails with his family's dog?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01068,4,Why did Audrey sign up for a workshop about bonding with pets?,type_aware,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5
23,q01068,4,Why did Audrey sign up for a workshop about bonding with pets?,candidate_reranker,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
23,q01070,4,What type of training was the workshop Audrey signed up for in May 2023?,type_aware,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
23,q01070,4,What type of training was the workshop Audrey signed up for in May 2023?,candidate_reranker,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0
23,q01075,4,What outdoor activities does Andrew plan on trying after the rock climbing class?,type_aware,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01075,4,What outdoor activities does Andrew plan on trying after the rock climbing class?,candidate_reranker,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01081,4,"What did Andrew and his GF do on the Monday before July 24, 2023?",type_aware,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5
23,q01081,4,"What did Andrew and his GF do on the Monday before July 24, 2023?",candidate_reranker,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5
23,q01094,4,How often does Audrey take her dogs for walks?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01094,4,How often does Audrey take her dogs for walks?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01101,4,What type of jewelry does Audrey make?,type_aware,2,1,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01101,4,What type of jewelry does Audrey make?,candidate_reranker,2,1,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01103,4,What organization does Audrey donate a portion of his profits to?,type_aware,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0
23,q01103,4,What organization does Audrey donate a portion of his profits to?,candidate_reranker,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0
23,q01106,4,What did Audrey make to thank her neighbors?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01106,4,What did Audrey make to thank her neighbors?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01107,4,How do Audrey's dogs react to snow?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01107,4,How do Audrey's dogs react to snow?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01115,4,"What did Andrew and Audrey plan to do on the Saturday after October 28, 2023?",type_aware,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5
23,q01115,4,"What did Andrew and Audrey plan to do on the Saturday after October 28, 2023?",candidate_reranker,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5
23,q01117,4,What did Audrey do in November 2023 to better take care of her dogs?,type_aware,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5
23,q01117,4,What did Audrey do in November 2023 to better take care of her dogs?,candidate_reranker,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
23,q01118,4,How often does Audrey meet up with other dog owners for tips and playdates?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01118,4,How often does Audrey meet up with other dog owners for tips and playdates?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01127,5,How did Andrew hear about the workshop on bonding with pets?,type_aware,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
23,q01127,5,How did Andrew hear about the workshop on bonding with pets?,candidate_reranker,2,1,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
23,q01136,5,What are some of the personalities of Andrew's four fur babies?,type_aware,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01136,5,What are some of the personalities of Andrew's four fur babies?,candidate_reranker,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01140,5,What did Andrew do to give his dogs extra comfort as the weather cooled down?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01140,5,What did Andrew do to give his dogs extra comfort as the weather cooled down?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01147,5,What type of jewelry does Andrew make?,type_aware,2,1,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
23,q01147,5,What type of jewelry does Andrew make?,candidate_reranker,2,1,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01149,5,What type of games do Andrew's dogs like to play at the park?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01149,5,What type of games do Andrew's dogs like to play at the park?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01154,5,What activity do Audrey and Buddy enjoy doing together?,type_aware,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01154,5,What activity do Audrey and Buddy enjoy doing together?,candidate_reranker,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01166,1,How many pets does James have?,type_aware,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4
23,q01166,1,How many pets does James have?,candidate_reranker,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
23,q01170,3,Did James have a girlfriend during April 2022?,type_aware,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
23,q01170,3,Did James have a girlfriend during April 2022?,candidate_reranker,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,q01179,2,When did John first organize a charity tournament with his friends?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01179,2,When did John first organize a charity tournament with his friends?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01185,1,What kind of classes has James joined?,type_aware,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,1.0,0.0,0.25
23,q01185,1,What kind of classes has James joined?,candidate_reranker,4,1,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.75,1.0,0.0,0.75
23,q01187,2,When did James depart for his trip to Canada?,type_aware,4,1,1.0,0.0,0.25,1.0,0.0,0.25,1.0,0.0,0.5,1.0,0.0,0.75
23,q01187,2,When did James depart for his trip to Canada?,candidate_reranker,4,1,1.0,0.0,0.25,1.0,0.0,0.5,1.0,0.0,0.75,1.0,0.0,0.75
23,q01190,2,"Where was James at on July 12, 2022?",type_aware,4,1,1.0,0.0,0.25,1.0,0.0,0.25,1.0,0.0,0.25,1.0,0.0,0.25
23,q01190,2,"Where was James at on July 12, 2022?",candidate_reranker,4,1,1.0,0.0,0.25,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5
23,q01192,1,Which countries did James visit in July 2022?,type_aware,5,1,1.0,0.0,0.2,1.0,0.0,0.4,1.0,0.0,0.4,1.0,0.0,0.6
23,q01192,1,Which countries did James visit in July 2022?,candidate_reranker,5,1,1.0,0.0,0.2,1.0,0.0,0.4,1.0,0.0,0.6,1.0,0.0,0.8
23,q01194,3,Who is Jill?,type_aware,2,1,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01194,3,Who is Jill?,candidate_reranker,2,1,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01197,2,When did John start his job in IT?,type_aware,2,1,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01197,2,When did John start his job in IT?,candidate_reranker,2,1,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01200,2,When did James take his 3 dogs to the beach?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01200,2,When did James take his 3 dogs to the beach?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01201,2,When did John plan his next meeting with his siblings?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01201,2,When did John plan his next meeting with his siblings?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01205,2,When did James ask Samantha to be his girlfriend?,type_aware,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0
23,q01205,2,When did James ask Samantha to be his girlfriend?,candidate_reranker,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
23,q01206,2,"When did James, Samantha and John go to the baseball game together?",type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01206,2,"When did James, Samantha and John go to the baseball game together?",candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01211,2,How long did it take for James to complete his Witcher-inspired game?,type_aware,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5
23,q01211,2,How long did it take for James to complete his Witcher-inspired game?,candidate_reranker,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5
23,q01212,1,What kind of programming-related events has John hosted?,type_aware,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5
23,q01212,1,What kind of programming-related events has John hosted?,candidate_reranker,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
23,q01213,2,When did John and his programming friends host an online programming competition?,type_aware,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01213,2,When did John and his programming friends host an online programming competition?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01215,2,When did James' mother and her friend visit him?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01215,2,When did James' mother and her friend visit him?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01217,2,When did John and his gaming friends organize the charity tournament?,type_aware,2,1,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
23,q01217,2,When did John and his gaming friends organize the charity tournament?,candidate_reranker,2,1,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01219,2,What was James' big moment with Samantha in October 2023?,type_aware,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0
23,q01219,2,What was James' big moment with Samantha in October 2023?,candidate_reranker,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5
23,q01220,2,How long did James and Samantha date for before deciding to move in together?,type_aware,3,1,1.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,1.0,1.0
23,q01220,2,How long did James and Samantha date for before deciding to move in together?,candidate_reranker,3,1,1.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666
23,q01226,4,What type of mobile application does James plan to build with John?,type_aware,3,1,1.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666
23,q01226,4,What type of mobile application does James plan to build with John?,candidate_reranker,3,1,1.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,0.0,0.6666666666666666
23,q01229,4,What did James offer to do for John regarding pets?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01229,4,What did James offer to do for John regarding pets?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01231,4,"How long has John been playing the drums as of 27 March, 2022?",type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01231,4,"How long has John been playing the drums as of 27 March, 2022?",candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01239,4,What inspired James to create the game character in the virtual world?,type_aware,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01239,4,What inspired James to create the game character in the virtual world?,candidate_reranker,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01243,4,"What breed is Daisy, one of James' dogs?",type_aware,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01243,4,"What breed is Daisy, one of James' dogs?",candidate_reranker,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01244,4,What type of pizza is James' favorite?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01244,4,What type of pizza is James' favorite?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01245,4,What type of pizza is John's favorite?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01245,4,What type of pizza is John's favorite?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01247,4,What did John and his friends do with the remaining money after helping the dog shelter?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01247,4,What did John and his friends do with the remaining money after helping the dog shelter?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01251,4,What did John receive for achieving second place in the tournament?,type_aware,2,1,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01251,4,What did John receive for achieving second place in the tournament?,candidate_reranker,2,1,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01254,4,Which football club does John support?,type_aware,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,q01254,4,Which football club does John support?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01257,4,What is the main focus of the organization that James volunteered with?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01257,4,What is the main focus of the organization that James volunteered with?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01261,4,"What new hobby did James become interested in on 9 July, 2022?",type_aware,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0
23,q01261,4,"What new hobby did James become interested in on 9 July, 2022?",candidate_reranker,2,1,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5
23,q01264,4,What online game did John start playing recently for improving strategy?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01264,4,What online game did John start playing recently for improving strategy?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01266,4,Which game tournaments does John plan to organize besides CS:GO?,type_aware,5,1,1.0,0.0,0.2,1.0,0.0,0.2,1.0,0.0,0.4,1.0,0.0,0.6
23,q01266,4,Which game tournaments does John plan to organize besides CS:GO?,candidate_reranker,5,1,1.0,0.0,0.2,1.0,0.0,0.4,1.0,0.0,0.6,1.0,0.0,0.8
23,q01267,4,What happened to James's puppy during the recent visit to the clinic?,type_aware,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01267,4,What happened to James's puppy during the recent visit to the clinic?,candidate_reranker,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01271,4,Whose phone number did James receive during the beach outing?,type_aware,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,q01271,4,Whose phone number did James receive during the beach outing?,candidate_reranker,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
